task, time
addition, 1.3905756921114
target, 2.13023141691493
addition, 2.05346978969528
target, 2.18447311726363
addition, 2.2740805336678
target, 2.3740805336678
addition, 2.23559221217796
target, 2.33559221217796
addition, 1.13596086825906
target, 1.90184996952446
target, 1.61529525839377
addition, 2.48787495969366
target, 1.62217293488973
addition, 1.75178065646136
addition, 1.84636268943678
target, 2.39952484718793
addition, 2.93513350193888
target, 3.03513350193888
target, 1.85212749971952
addition, 2.0163663864243
target, 1.55561851886411
addition, 2.21133997410883
target, 1.85410811680862
addition, 2.75261223436291
target, 1.87766374012064
addition, 2.06885234429836
target, 1.68996974508484
addition, 1.93706325010001
addition, 1.79975164151308
target, 1.89975164151308
addition, 1.09414657777612
target, 1.94652993781851
target, 1.92714636882471
addition, 2.58651664486233
target, 1.71795702800346
addition, 2.32166652540925
addition, 0.991218573313132
target, 1.61850205862542
addition, 1.76850621094199
target, 1.86850621094199
addition, 1.69403812326217
target, 1.82120472450872
addition, 1.37615905979079
target, 1.56496517805276
target, 1.69799561856541
addition, 2.37225519905401
target, 1.9364483271131
addition, 3.07736678455477
target, 1.86224530286432
addition, 1.99964001523486
target, 1.50552675288439
addition, 2.12052799175647
target, 1.63445640836543
addition, 2.19784568828804
addition, 1.32764475581809
target, 1.74778444983743
addition, 1.28085603198448
target, 1.85807799521395
target, 2.00056407760344
addition, 2.10716776893237
addition, 1.82962057615583
target, 1.92962057615583
target, 2.16418617822105
addition, 2.77457159034343
addition, 1.46817310985985
target, 2.14743150204063
addition, 1.162272101107
target, 1.893992238637
target, 1.73555180373721
addition, 1.81466321887996
addition, 2.03863735250277
target, 2.03959047971459
target, 1.87392402588
addition, 2.44009983991658
addition, 1.64578572370135
target, 1.98379496665152
addition, 2.4922730016397
target, 2.5922730016397
target, 1.52107541973937
addition, 1.65284688936215
addition, 1.73810052044252
target, 2.65924285697798
target, 1.71601373526125
addition, 2.18241741674141
addition, 1.28816131069097
target, 2.07297272249432
addition, 1.46670946259097
target, 1.71366236801447
target, 1.80183932601464
addition, 2.42799927813503
addition, 1.61499690883428
target, 2.30757610427646
target, 1.62267155760222
addition, 1.83716406931167
addition, 2.09977825790668
target, 2.19977825790668
addition, 1.38208742775843
target, 1.8254009803474
addition, 2.6269705403031
target, 2.7269705403031
target, 1.68603569317474
addition, 2.33154660431554
addition, 1.14263357855478
target, 1.74026511364343
addition, 1.60136921788539
target, 2.33172344187944
target, 1.61197484426948
addition, 2.19677624561304
addition, 1.58131731928334
target, 2.14493184745872
target, 1.65103620755608
addition, 2.14535156820223
target, 2.1367712286582
addition, 2.70694564526448
addition, 1.44774490773453
target, 1.81968084482589
addition, 1.52863448930401
target, 2.24615193764821
addition, 2.48429778937047
target, 2.58429778937047
addition, 1.42027703825293
target, 1.68442522880915
addition, 1.55899224188808
target, 2.13200237583174
target, 1.67664053774897
addition, 1.83391242847967
target, 1.80924411139936
addition, 2.41581489309836
target, 1.53497136660185
addition, 2.18284335716443
target, 1.99671378806796
addition, 2.5650504707599
target, 1.76968516378274
addition, 2.16622346313794
target, 1.54676790264027
addition, 2.29895872083611
target, 1.64365898515638
addition, 1.67918529661878
addition, 2.11928459386548
target, 2.21928459386548
target, 1.82363996972403
addition, 1.9624795002297
target, 1.76092209535315
addition, 2.53859045203161
addition, 1.63104102728789
target, 2.33065809309522
target, 1.94923114935505
addition, 2.77028214425548
target, 1.81529525208072
addition, 2.3308809061141
addition, 0.983385340133039
target, 1.71244500204219
target, 2.66419088414007
addition, 3.23329682707298
addition, 1.86136635187717
target, 1.96136635187717
target, 1.66809270067389
addition, 2.26232542149292
addition, 1.13242172308254
target, 1.75691701172548
target, 1.59830273267359
addition, 2.20172900128279
addition, 1.96766049345164
target, 2.06766049345164
addition, 1.75947454428676
target, 2.49351742563861
addition, 1.71853458220527
target, 1.81853458220527
target, 1.70399861160366
addition, 1.83401662663723
target, 1.6847184953957
addition, 2.67329921445104
target, 3.24281287841923
addition, 3.91380740664728
addition, 1.85145900482002
target, 1.95145900482002
addition, 1.14209973824089
target, 1.7234471007558
addition, 1.43907995133941
target, 1.65314163969208
target, 1.85532249217739
addition, 2.42917474535593
addition, 1.93121320386629
target, 2.03121320386629
target, 2.11657730009708
addition, 2.92991024127436
addition, 1.14799481315445
target, 1.71961428623477
addition, 1.45962583090375
target, 1.55962583090375
target, 1.76011455479711
addition, 2.38236392650571
target, 1.57483041846255
addition, 1.68464045529912
addition, 2.13790338057032
target, 2.23790338057032
addition, 1.49386552156498
target, 1.66331328334526
addition, 2.14622442300685
target, 2.24622442300685
target, 1.48719189821776
addition, 2.64862696729059
target, 1.59420509553226
addition, 2.28733603623037
addition, 1.53490671691139
target, 1.85132583875776
addition, 2.02396956808624
target, 2.12396956808624
addition, 1.8454965416832
target, 1.85470144372839
target, 1.52812715165624
addition, 1.58086994782092
addition, 1.36257021480786
target, 2.14684197891194
addition, 2.50106812239527
target, 2.60106812239527
addition, 1.02105466937008
target, 1.4923289456833
addition, 1.58212527072859
target, 2.33292513017671
target, 1.84288941500538
addition, 1.96121477611119
addition, 1.886268003878
target, 1.986268003878
addition, 1.6501799260228
target, 1.7501799260228
target, 1.76848944402513
addition, 2.30512936015637
addition, 1.59053743668132
target, 1.75512382802194
target, 1.86307883936306
addition, 1.88131423503418
target, 1.614880242609
addition, 1.93059548593425
addition, 1.59167555509332
target, 1.84141728292687
target, 1.74085774822432
addition, 1.78401577354505
target, 1.69004889867578
addition, 2.41445859835768
target, 1.652897291035
addition, 1.69157803777309
addition, 1.61252818456721
target, 1.88777502980358
addition, 1.63066559751906
target, 1.69236399399651
target, 1.97245291327274
addition, 2.62213662082338
addition, 1.37809859514373
target, 1.53002309132545
target, 1.5053072301384
addition, 2.3132845691841
target, 1.8260147678664
addition, 2.10692911398621
target, 1.84019623455854
addition, 2.58677277198772
addition, 1.41940690030782
target, 1.76524668025708
addition, 1.83057414338441
target, 1.93057414338441
addition, 1.6148610540385
target, 2.00939314752903
target, 1.41784981690947
addition, 2.13235787506448
addition, 1.96857193450621
target, 2.06857193450621
target, 1.57512251593153
addition, 1.63931728527439
target, 1.59793870705468
addition, 2.41244572123554
addition, 1.53056777804225
target, 1.97874975550857
target, 1.44429711358011
addition, 2.03495873780503
addition, 1.03031126010151
target, 1.81389568895131
target, 1.7641003432433
addition, 2.4665207637336
target, 1.45887511654038
addition, 2.14751306538334
addition, 1.08109387512415
target, 1.82061294172907
addition, 1.363843661025
target, 1.75779922980787
target, 1.39966251716032
addition, 1.61399928170119
target, 1.64369381153997
addition, 2.42580427332545
target, 1.70824475516325
addition, 1.88850815585184
target, 1.82401980110764
addition, 1.92668059552775
target, 1.82423524269704
addition, 2.34827680823369
target, 2.21491564952339
addition, 2.86536812791507
target, 2.01146486127131
addition, 2.61518943330308
addition, 1.65531984233363
target, 2.18232132253106
target, 2.0571163857851
addition, 2.24902003374801
target, 1.96601518021303
addition, 2.01714507791453
target, 2.1983750061703
addition, 2.98594108331606
target, 1.51263224428993
addition, 2.11086629128112
target, 1.77269834129525
addition, 2.4814817567278
target, 1.99956144984949
addition, 2.69694245051616
addition, 1.84338875091964
target, 2.02129694519536
target, 1.99642366712391
addition, 2.4911409858266
target, 1.79565792018172
addition, 3.08708955461588
target, 2.15340049098973
addition, 2.3491976343521
addition, 1.70050303271217
target, 1.71313116918228
target, 1.59485837898667
addition, 1.71374296577114
target, 1.52796212755868
addition, 1.63008106670839
target, 1.69773393876733
addition, 2.49903201601894
addition, 1.24546212749961
target, 1.87893292368454
target, 2.11607070753493
addition, 2.71015303816099
target, 2.16236601609306
addition, 2.89337273997059
target, 1.72129004759285
addition, 1.92907772769291
addition, 1.22784955174325
target, 1.68346640954086
target, 1.99591626900541
addition, 2.73465989999793
addition, 1.50426231243542
target, 1.73418305729413
addition, 1.58270038447398
target, 1.89523261594429
addition, 2.46173394444552
target, 2.56173394444552
addition, 1.86670769027425
target, 1.96670769027425
target, 1.75954999441068
addition, 2.3646936297396
target, 1.75806433215721
addition, 1.83398618149032
target, 1.29771872650432
addition, 1.61377846212752
addition, 1.77342583778574
target, 2.09836728785928
addition, 1.98458092610369
target, 2.82207942341818
addition, 1.06706603073348
target, 1.94798998396243
addition, 1.50000873207255
target, 2.18811588203654
addition, 1.35622829390652
target, 2.1747433125962
addition, 1.45270883853034
target, 1.49304404523143
target, 1.61956374503014
addition, 1.87263222089548
addition, 1.70749952686522
target, 1.85278888077425
target, 1.61814009324161
addition, 2.35636989866518
target, 1.58532317341478
addition, 2.26817793450489
addition, 1.55216676267991
target, 2.27304348107276
addition, 1.76897590800709
target, 1.97417637951175
addition, 2.04021607312496
target, 2.14021607312496
addition, 1.97673415379885
target, 2.07673415379885
addition, 0.98032471878787
target, 1.81372682755372
addition, 3.50126622089952
target, 3.92451392069591
target, 1.55497793490849
addition, 2.03116468009931
target, 1.53515644158479
addition, 2.11148511182215
addition, 1.89813230762824
target, 2.73880697027182
addition, 2.59252738301823
target, 2.69252738301823
target, 1.4413085671411
addition, 1.92630579268705
addition, 1.56421749836095
target, 1.64514444496916
target, 1.64357790493975
addition, 2.39370489571841
target, 1.58475181659287
addition, 1.7768586603696
addition, 1.67546934105842
target, 2.31764521090215
addition, 2.33110360277752
target, 2.43110360277752
addition, 1.5480317487368
target, 1.68583284232909
addition, 2.37372115120183
target, 2.47372115120183
target, 1.56604227570862
addition, 2.36290091575346
