task, time
target, 1.62177484066318
addition, 2.08239489082922
target, 1.88855860727695
addition, 2.3826232788287
target, 2.76186190474913
addition, 3.51872209944769
target, 1.9141506371314
addition, 2.76070977437342
target, 2.10731821140252
addition, 2.40519761317933
target, 1.89668871887219
addition, 2.37480925757264
target, 2.03954224756281
addition, 2.72216386873612
target, 1.92401342241087
addition, 2.58424684801698
target, 1.8175776056878
addition, 2.56543227787662
target, 2
addition, 7.0249296084013
addition, 2.22509762214474
target, 2.32509762214474
target, 2.08957105812584
addition, 3.07324716356618
addition, 3.65642104906407
target, 3.75642104906407
target, 2.59123688352236
addition, 3.41319931835143
target, 2.02013090266593
addition, 2.75594581643316
target, 1.68558075100297
addition, 2.78002070982384
addition, 2.31304621315847
target, 2.41304621315847
target, 2.05923998046545
addition, 2.85185040965821
target, 2.05416337818846
addition, 2.43933002297613
target, 2.01832460511972
addition, 2.77271493736559
target, 1.74963848905173
addition, 2.94648385064452
addition, 2.43349997149848
target, 2.53349997149848
target, 1.87465158834626
addition, 2.87885174863057
target, 1.79480135419104
addition, 2.86285124010709
target, 1.66508935139811
addition, 2.41500277016831
target, 1.67466471018997
addition, 10.3911857380457
target, 1.78471142071734
addition, 2.9444570879489
addition, 2.02921472685372
target, 2.12921472685372
target, 1.99446909573401
addition, 3.05108533077676
target, 1.91526560616157
addition, 2.62040531521557
target, 1.57218624854469
addition, 2.03548501784078
target, 1.84645117655013
addition, 2.45476160531435
target, 1.75774003675113
addition, 3.97442969625128
target, 1.92923172462064
addition, 2.40041769782116
target, 1.8281559689266
addition, 2.49279448388229
target, 2.61150364884031
addition, 3.48362523326302
target, 1.62934339593808
addition, 2.74451658534786
target, 2.33874436234663
addition, 3.0107579251181
target, 1.38682028097724
addition, 2.27088507212316
target, 1.84843736194519
addition, 2.93707395582744
target, 3.04138296782354
addition, 4.05862127217206
target, 1.72193889913247
addition, 1.9629325602284
target, 2.24287923610037
addition, 2.87761421672933
target, 1.96857314059819
addition, 2.54302914116545
target, 1.7752927332583
addition, 3.64151980405712
target, 2.07557265516991
addition, 2.96717509656356
target, 1.81209382922473
addition, 1.95987041074581
target, 2.43394855774576
addition, 3.30988147399045
target, 2.48712423646247
addition, 3.13144281844121
target, 2.18772323677011
addition, 2.67551018529206
target, 1.49886153809082
addition, 3.10597535998428
target, 1.88089917669949
addition, 2.26143423967762
addition, 3.08407932841956
target, 3.18407932841956
target, 2.37366269375082
addition, 3.26822301607145
target, 1.99837991022274
addition, 2.9245264998033
addition, 2.31702820581233
target, 2.41702820581233
target, 1.81213486109206
addition, 2.46865278133601
target, 2.0766084926796
addition, 2.48570249175998
target, 1.67436303062619
addition, 2.09982129980551
target, 2.32296491308749
addition, 3.26067407570747
target, 1.58955802241694
addition, 2.64947782249239
target, 1.91908355717138
addition, 2.6529419892514
target, 1.53049860641784
addition, 1.5815095030706
target, 1.51896676417416
addition, 2.48540273068787
target, 1.66218803312813
addition, 2.59247162634729
addition, 2.0336514064928
target, 2.1336514064928
target, 1.43314909428619
addition, 2.36480516028644
addition, 1.89018789301785
target, 1.99018789301785
target, 1.60772744185519
addition, 3.12063280733526
addition, 2.1431852853258
target, 2.2431852853258
target, 1.89166840386795
addition, 3.1975188971303
target, 2.43638473985416
addition, 2.91613044073928
target, 1.7884195274834
addition, 2.86349943817373
target, 1.853084309645
addition, 2.66478870175782
target, 1.6843588130371
addition, 3.12698212801336
target, 2.0548371543016
addition, 3.07804242079787
target, 1.96990448528761
addition, 2.82378712715697
target, 1.72913546806137
addition, 2.40774252724151
target, 2
addition, 13.2800804253999
target, 1.7250227879952
addition, 3.61891252874802
target, 2.71868091390913
addition, 4.01101247829597
target, 1.75622973126451
addition, 3.28167121919594
target, 2.04428528293602
addition, 2.83188686462586
target, 1.74129336945875
addition, 2.33153654193194
addition, 1.93862553453423
target, 2.719664185122
target, 2.10210369964137
addition, 2.87987655604312
target, 1.88545741388911
addition, 2.37266318530468
target, 2.46540070398774
addition, 2.81649238158879
target, 1.83471375522571
addition, 2.74145694480421
target, 1.96347984868889
addition, 2.55663785466643
target, 1.77841463694589
addition, 2.33273867597198
target, 1.72742832297724
addition, 3.0830743202284
target, 2.02036570700317
addition, 2.55894102085072
target, 1.88085973691889
addition, 2.79165390059539
target, 1.87400235114063
addition, 2.66892572110908
target, 1.96902484297547
addition, 2.18563086448232
target, 1.62249254249173
addition, 3.46684434251341
target, 1.55936428513667
addition, 1.92918026620469
addition, 2.21543841900897
target, 2.31543841900897
target, 1.84745976549258
addition, 1.87945145941572
target, 2.14009014297078
addition, 3.33974565146883
target, 1.52502710085267
addition, 2.16873561296007
target, 1.59459446062399
addition, 2.44783238408932
addition, 2.0659220280258
target, 2.1659220280258
target, 1.76361827156892
addition, 2.74571381961694
target, 1.55464761363114
addition, 2.42810226860782
target, 1.77224550765432
addition, 3.6238572706085
target, 1.73842403556655
addition, 2.26471936034824
target, 2.42937688392727
addition, 2.97808244257995
target, 1.98177640180622
addition, 3.03463103773073
addition, 2.29499160546608
target, 2.39499160546608
target, 1.63611758457951
addition, 2.29687354620664
target, 1.68043290799867
addition, 2.47200759561245
target, 2.47546575475951
addition, 3.14290939227505
target, 1.74286849184989
addition, 2.68615986615485
target, 1.89675640703433
addition, 2.61981514289876
target, 1.55465389748407
addition, 1.75211265356776
target, 2
addition, 5.85539774844361
target, 2.10128716727931
addition, 2.93268456630158
target, 1.61712230889327
addition, 3.3234617858828
addition, 2.2950809042005
target, 2.3950809042005
target, 2.0177591443827
addition, 2.96062501350769
target, 3.38725819922663
addition, 4.4969807856888
target, 1.73141362097765
addition, 2.74761704774616
target, 1.71497930608622
addition, 2.53864398280323
addition, 1.8085892423018
target, 2.74165708039254
target, 1.79207407099081
addition, 2.86039911302868
target, 3.14048968337518
addition, 4.23623806753423
target, 1.81365529398393
addition, 3.24567324014043
target, 1.98030197358576
addition, 2.50601049183903
target, 1.71800988718389
addition, 2.72707811072609
addition, 1.9887541968268
target, 2.0887541968268
target, 4.33656670911721
addition, 5.20001065418085
target, 1.60088323286758
addition, 2.62122472985146
target, 2.14670517649444
addition, 3.3640691534054
target, 1.98721422494629
addition, 2.69638766547771
target, 1.62342951211542
addition, 2.46272881364835
target, 1.96940169212927
addition, 2.82036820712528
target, 1.78636640989677
addition, 2.12965551305799
addition, 1.57620425906215
target, 2.14771227762377
target, 1.87703615560256
addition, 2.89517593351915
target, 1.69966596348697
addition, 2.40268109087277
target, 1.49886414496787
addition, 2.54601836862484
target, 2.40830911552555
addition, 3.5919377595175
target, 1.75599747391816
addition, 2.32977856790781
target, 1.77598870154856
addition, 2.44114724282214
target, 1.92589524733371
addition, 2.67380792852699
target, 1.89258585393066
addition, 2.82553384483051
target, 1.77383684023173
addition, 2.76231319010761
target, 1.48229766734844
addition, 2.34283090746421
target, 1.46802540025613
addition, 2.25708070544162
addition, 2.53431726606939
target, 3.16277271600712
addition, 2.77350064817107
target, 2.87350064817107
target, 1.68421657365604
addition, 2.05956848914761
target, 1.98569580475665
addition, 3.63379489877019
target, 2.62113469011672
addition, 2.89306400462546
target, 1.4817318450976
addition, 2.36459889467779
target, 2.10437417062091
addition, 2.85783125555614
target, 2.52869710105282
addition, 3.40742603382419
target, 1.61762724843172
addition, 2.49369140207767
target, 2.11383490966853
addition, 2.80012529135053
target, 2.82135380026748
addition, 3.82466860012007
target, 2.25242261790505
addition, 2.81625969192094
target, 2.18319880205245
addition, 3.25471494742709
target, 1.98613900556336
addition, 2.63617439858667
target, 1.65554064085029
addition, 2.21964390510233
addition, 1.75669580653726
target, 1.85669580653726
target, 1.80710514863511
addition, 2.44607622572722
target, 1.49488800300695
addition, 2.57285691261207
target, 3.56038193046929
addition, 4.02512827398905
target, 2.05980877146818
addition, 2.86946742499532
target, 2.0697243182522
addition, 3.44669842592865
target, 1.67419095046602
addition, 2.54444375089913
target, 1.71720330383459
addition, 2.87783819488843
target, 1.65490405381189
addition, 2.33074808057872
target, 1.75295807695969
addition, 2.56269955526723
target, 1.91479884058114
addition, 2.56057922193061
target, 2.38149977619211
addition, 3.52241823363378
target, 1.81955446497941
addition, 3.55320860817151
target, 1.55651844377351
addition, 1.93495632916335
target, 1.60260483635256
addition, 2.78952901075904
target, 1.91257006111642
addition, 2.55446409241059
target, 2.22452511814322
addition, 7.51141994567414
target, 1.81308320246261
addition, 3.07731131780789
target, 1.62645493527343
addition, 2.09677182478859
target, 1.66930607375615
addition, 3.10505602403108
target, 1.73764125510921
addition, 2.4904320062644
target, 2.13283630619007
addition, 2.27702395644803
target, 1.68008400228389
addition, 3.59553873779786
addition, 1.62955630101725
target, 1.84040086179719
target, 1.60701672355457
addition, 3.15032344805706
target, 1.91485478504091
addition, 2.48110890327415
target, 1.74843261793416
addition, 2.45615905509387
target, 1.8698282049834
addition, 2.7090619051244
target, 2.18925266366677
addition, 2.27727918643974
addition, 2.14888119229838
target, 2.24888119229838
target, 1.90240411715641
addition, 2.55698023047954
target, 1.95290347008377
addition, 2.76868935032804
target, 1.65437351438157
addition, 2.28053346650197
addition, 2.33923715762
target, 2.43923715762
target, 2.6744820627625
addition, 3.35977391445229
target, 1.67878560425231
addition, 2.70476165228657
target, 2.38549496209381
addition, 3.45056482066135
target, 2.32317065374011
addition, 3.05924775988013
target, 1.80019682804299
addition, 3.50265161724549
target, 1.64104322838696
addition, 2.11277359519935
target, 1.92283672973973
addition, 2.44649653718584
target, 1.52177812472784
addition, 3.00915105519557
target, 1.52289681662744
addition, 2.02856721624415
target, 1.69313402468888
addition, 2.71650864865375
target, 1.7541723974948
addition, 2.53900688523767
target, 1.76149964694611
addition, 2.47262202135908
addition, 1.91054935181558
target, 2.62806680015978
target, 1.72844324782436
addition, 2.5418432221898
target, 1.56409468633676
addition, 3.86977302465056
target, 1.82438809222895
addition, 2.71350754807457
target, 1.50993034497661
addition, 2.47995036509397
target, 1.94312824244494
addition, 2.46653614505053
target, 2.06116043403317
addition, 2.94109881059758
target, 1.80140939974758
addition, 3.05924198226198
target, 1.89903314531493
addition, 2.65241277131333
target, 1.90568322355707
addition, 3.21185301406455
target, 1.66304945396194
addition, 2.37627000044663
target, 2.10923577692998
addition, 2.70965920625313
target, 1.64244943246526
addition, 2.60282701324153
target, 1.69931050717765
addition, 2.282874354901
addition, 2.02941348557277
target, 2.12941348557277
target, 1.88015106165521
addition, 2.7131723383169
target, 1.6960900465587
addition, 4.36058317880804
target, 2.40563533882336
addition, 3.02063872540259
target, 1.6409513255318
addition, 3.03550629000417
addition, 1.79090621290021
target, 1.89090621290021
target, 1.85858468291062
addition, 3.78746708435032
target, 1.57120158102296
addition, 2.64366198909336
target, 1.88764207365133
addition, 2.04337557262115
addition, 1.91006795161033
target, 2.01006795161033
target, 1.85152951925153
addition, 2.71268536540829
target, 1.6662343450402
addition, 2.75903100226074
addition, 2.4548935792559
target, 2.5548935792559
target, 1.61160062808875
addition, 2.61857343410763
addition, 2.48173099364532
target, 2.58173099364532
target, 1.92354306936895
addition, 2.63166289101645
target, 1.86734485971546
addition, 2.13918266026402
target, 1.90783965343216
addition, 2.82815993154477
target, 2.1498174822925
addition, 2.44633961930954
target, 1.52393570580707
addition, 2.62491822462057
addition, 2.09698093507215
target, 2.19698093507215
target, 1.69886145943099
addition, 3.25072795885561
target, 1.68478578536963
addition, 2.23074932576221
target, 1.87385301852723
addition, 3.03063450500166
target, 2.20859292866715
addition, 2.7790417063004
target, 2.12383981875127
addition, 3.22705890280089
addition, 2.99800817095951
target, 3.09800817095951
target, 2.17503294278473
addition, 2.88737279787325
target, 1.64721006208658
addition, 2.97743163899564
target, 1.70621014560898
addition, 2.21644580477414
target, 1.92942188384744
addition, 2.40411669205676
target, 1.74933438890798
addition, 3.17740879480481
target, 2.24314709716703
addition, 2.85029718888267
target, 1.92625725231104
addition, 2.71206460618431
target, 1.81784155824512
addition, 3.06535657852447
target, 1.96701019633546
addition, 2.89445255969565
target, 1.48020467460062
addition, 2.71745572043845
addition, 1.90666035070657
target, 2.09031999305687
target, 1.7922274547024
addition, 2.88660603821707
target, 1.57461034655349
addition, 2.40293102765491
target, 1.68363859729654
addition, 2.25511772989294
target, 1.76468984777088
addition, 2.6172461220901
target, 1.88258860279632
addition, 2.75894463077985
target, 1.78520827406983
addition, 2.41783703544941
addition, 2.27337492147814
target, 2.37337492147814
target, 1.95743965306374
addition, 2.74448829844525
target, 2.30788334843921
addition, 3.46256476028431
target, 1.88932440078946
addition, 2.77360716807339
target, 1.81841237571064
addition, 2.74730828878852
target, 1.88038781025542
addition, 2.00345558063368
target, 1.81062897945685
addition, 3.81888253514301
target, 1.67677009076909
addition, 2.38810138018769
target, 2.09348093103184
addition, 2.63946778126082
target, 1.86359302464425
addition, 5.67143307056227
target, 2.55662180718454
addition, 3.37641525970548
target, 1.70109623253211
addition, 2.63042299237671
target, 1.94434072195965
addition, 2.99773348674884
target, 1.87044837844806
addition, 2.95061759216829
target, 1.72536337889965
addition, 2.8621208024965
target, 1.61295163102525
addition, 2.226781716455
target, 1.60284912687998
addition, 1.66934149501719
target, 1.589604354139
addition, 2.67708024669561
addition, 1.71975449513034
target, 1.82616583369777
target, 1.83352551716573
addition, 2.40642939194649
target, 1.81245526681307
addition, 2.30592995556785
target, 1.7768037294623
addition, 2.82458100996365
addition, 2.28335917456821
target, 2.38335917456821
target, 1.39238306198247
addition, 2.12544713549555
target, 1.73808427135179
addition, 2.7362633233774
target, 1.9135685719205
addition, 2.68378824477716
target, 1.55388149174843
addition, 2.35365905181413
target, 1.77841249033307
addition, 2.58934413222276
target, 2.11469028506846
addition, 2.82092612419384
target, 1.51837249300805
addition, 2.31343505921686
target, 2.0808193302448
addition, 3.07919484840901
target, 1.92595797910297
addition, 2.8522713875628
target, 2.27868729312917
addition, 2.8762941582975
target, 1.8019389626871
addition, 1.97996896724363
target, 2.04877464173274
addition, 3.02506257377048
target, 1.76301079986653
addition, 2.87376655617717
target, 4.52501845409087
addition, 5.0989393203954
target, 1.46263224428993
addition, 2.35655968104648
addition, 1.74378983864593
target, 2.36035235825447
target, 1.70865255309393
addition, 2.61987957603671
target, 1.83703479596247
addition, 3.09812382117848
target, 2.07522078891575
addition, 3.0329328825255
target, 1.74121415706197
addition, 2.88510617651949
target, 1.68132726393991
addition, 2.65901793040071
target, 1.68334974553208
addition, 2.32955323196104
target, 1.84941089832244
addition, 2.42385939851236
target, 2.70153186237916
addition, 3.48925978113773
addition, 1.95504710164183
target, 2.51202895728245
addition, 2.22390880557877
target, 2.32390880557877
target, 2.04279925918548
addition, 3.11786573186002
target, 2.72241184262799
addition, 3.96009460019537
target, 1.72639445247865
addition, 2.81410047447239
target, 1.53270962532246
addition, 2.36827350652316
target, 1.69051709826675
addition, 3.25698915019619
target, 1.963816197517
addition, 2.85393119529603
target, 1.88317207429443
addition, 2.72480456359049
target, 1.71229825478293
addition, 2.48256346808763
target, 1.58482911032211
addition, 2.20042248416305
target, 1.71977367093975
addition, 2.50497799874903
target, 2.05207139073268
addition, 2.90820365170165
target, 1.52329606940414
addition, 2.33784025384277
target, 1.63841061738299
addition, 2.81795244473606
target, 1.65486297801316
addition, 2.45802134964648
target, 1.66618178302744
addition, 2.95021142044478
target, 1.78229154119257
addition, 3.08307765816388
target, 2.10746855963542
addition, 3.16682237224982
target, 1.80328454850104
addition, 2.47276746787623
target, 1.65852215926036
addition, 1.99962009596824
target, 1.52887233754379
addition, 3.53880102079301
target, 1.7628064431023
addition, 2.31515484334004
target, 1.74544185965112
addition, 2.81200656481052
target, 2.34675505655748
addition, 2.92269142425
target, 1.90280928451968
addition, 2.55854041281584
target, 1.72946050861927
addition, 2.38996974596229
target, 1.64286733546479
addition, 2.34144541384665
target, 1.48395589984452
addition, 1.81252943934036
target, 1.86777913851989
addition, 2.71262175823518
addition, 2.74636454707931
target, 2.84636454707931
target, 1.86122499224537
addition, 2.79819979324981
target, 2.20902174979275
addition, 2.77345987619309
target, 2.14102705176517
addition, 2.63297904790703
target, 1.59153173009702
addition, 2.44852717195895
target, 1.55025420968677
addition, 2.47427448556529
addition, 2.27934512530176
target, 2.37934512530176
target, 1.97177250046623
addition, 3.12079673039552
target, 1.80882472376161
addition, 1.97886438544875
target, 1.64600356468319
addition, 2.55063940612343
addition, 1.66575252166222
target, 1.75635508075446
target, 1.68439119743611
addition, 2.27210025654701
addition, 2.06876691183404
target, 2.16876691183404
