task, time
target, 6.82590934849648
addition, 2.91524438662
target, 3.7949498373138
addition, 3.15451261133481
target, 4.62732208048983
addition, 3.70350836569405
target, 4.45016843223727
addition, 3.32136330913249
target, 4.9544404583747
addition, 5.6374032485878
target, 6.50243213426491
addition, 2.5197184207083
target, 4.34038355054554
addition, 2.72053096411941
target, 3.55024796205477
addition, 4.66606593665464
target, 5.70247316957842
addition, 2.78714618098555
target, 4.51146368666102
addition, 5.44995902487677
target, 6.23281811842485
addition, 2.94254472782675
target, 3.72880340929062
addition, 5.75156389552567
target, 6.77868651018035
addition, 3.75531932967839
target, 4.57932318947199
addition, 2.78637021924525
target, 4.46078684541791
addition, 5.90923304362186
target, 6.64680191798032
addition, 4.77246577666842
target, 5.69330757297824
addition, 2.654782162529
target, 3.5285109333736
addition, 3.97694153025329
target, 4.87347016923803
addition, 2.84736196575312
target, 4.56224888622162
addition, 5.18426075909542
target, 5.79118931304926
addition, 2.90888382127826
target, 4.41242782785082
addition, 2.77639426380126
target, 3.61395586917638
addition, 3.54031374801937
target, 4.44684443892353
addition, 2.80736879567774
target, 3.68914149235943
addition, 5.44313097873668
target, 6.44239288033852
addition, 2.22295238955522
target, 3.05674947637454
addition, 3.13307634512135
target, 4.65221504174573
addition, 6.82059469153991
target, 7.667899359351
addition, 2.6771544964502
target, 4.67439967190746
addition, 5.16393753298507
target, 5.98522129556624
addition, 3.70607600227164
target, 4.61551111792609
addition, 2.61834833801231
target, 4.16609592095862
addition, 3.53665196893943
target, 4.55730863853295
addition, 3.36655276829529
target, 5.05093024614416
addition, 5.29654749143373
target, 6.27113417281303
addition, 2.44948817810027
target, 3.42002067892541
addition, 3.30115231624461
target, 3.98372190998985
addition, 5.6750589948887
target, 6.46751846618055
addition, 3.159169923052
target, 4.75769055772755
addition, 4.674668653959
target, 5.48911390686543
addition, 2.70096122621325
target, 3.65751063748539
addition, 2.97111047214343
target, 3.83793665067583
addition, 4.01139180107546
target, 4.84694315336555
addition, 6.30066551047776
target, 7.16249545716431
addition, 4.89892699499917
target, 5.77143761248692
addition, 2.67966649739639
target, 3.58730073248641
addition, 3.54921772603219
target, 5.35676979321242
addition, 3.5539672365461
target, 4.57202129260125
addition, 3.0220081714677
target, 4.72738589184263
addition, 5.35330385020103
target, 6.18204268994725
addition, 4.78702584757514
target, 5.52001199740334
addition, 2.62335334243617
target, 4.24213203354026
addition, 4.22703337715751
target, 5.06966642855663
addition, 2.80353546161783
target, 3.71338356339228
addition, 5.33653065336858
target, 6.172016529205
addition, 3.0219312073436
target, 3.80720923718161
addition, 3.90011970835077
target, 4.85354609967478
addition, 2.65454478821824
target, 4.35446278178266
addition, 2.98441326580464
target, 3.90609412682008
addition, 9.15311703462058
target, 10.6052201306289
addition, 2.43112086162384
target, 3.27101359909268
addition, 3.36947496473964
target, 4.37973232404426
addition, 3.86872867962281
target, 5.78204884064002
addition, 2.61114922449637
target, 3.93778565628048
addition, 5.17491607113025
target, 5.82861658959915
addition, 3.76683239712822
target, 4.75404530504966
addition, 2.84073468980688
target, 4.46994954963339
addition, 3.03216779430041
target, 5.25950416550364
addition, 2.76575404489213
target, 3.69963129438628
addition, 4.95131604932391
target, 5.89427371680259
addition, 2.53632082918898
target, 3.51621104412428
addition, 3.18019008162983
target, 4.05868186847044
addition, 2.91863605479327
target, 5.52554675291373
addition, 3.05264741924244
target, 3.87536549968194
addition, 4.75546215724353
target, 5.69324133108826
addition, 7.87735657327402
target, 8.86220865163777
addition, 2.8712593575769
target, 3.70420540482022
addition, 3.05734157826716
target, 4.64016811626843
addition, 3.51823256843135
target, 4.3303311335542
addition, 5.32280163602083
target, 6.12894320634781
addition, 3.01924539386516
target, 3.89958671889725
addition, 2.85571937720536
target, 4.67052261985839
addition, 2.44719400642697
target, 4.07786605271343
addition, 3.39359615783268
target, 4.98003525117431
addition, 5.33021115482406
target, 6.17649894509142
addition, 2.97476024336945
target, 4.72769577692822
addition, 2.51414075657263
target, 4.04530775838939
addition, 2.96133172611888
target, 4.59909275573686
addition, 2.70822143969119
target, 3.62571735408768
addition, 5.24280585203004
target, 6.17082104904503
addition, 9.80493130837465
target, 11.554952521523
addition, 12.5043201543973
target, 13.3849712137682
addition, 2.6557555464115
target, 4.74193842030086
addition, 2.5842409316639
target, 3.51851597709062
addition, 6.04478946491063
target, 6.98002344770204
addition, 3.01353181097034
target, 3.80446245630755
addition, 3.6224341618706
target, 4.45702348090484
addition, 3.46070932244848
target, 5.03704999279169
addition, 2.55794568726107
target, 3.39441788872162
addition, 5.30530152496969
target, 6.05606326801253
addition, 4.67630170771917
target, 6.23075884048191
addition, 3.69109963411541
target, 4.47969960191894
addition, 2.65361304818897
target, 3.44225335858911
addition, 3.56195101040582
target, 5.55421016492658
addition, 4.67894593679725
target, 5.57565266300348
addition, 2.7881624556578
target, 4.31736476714154
addition, 4.24530992050417
target, 5.0168850893777
addition, 2.65768997939723
target, 4.35841556477348
addition, 5.77640316300073
target, 6.52299776596106
addition, 5.04324770116519
target, 5.73312886392843
addition, 3.19858350697069
target, 5.06113355116973
addition, 4.27998378600915
target, 5.02052661389016
addition, 2.97173946895299
target, 3.87270772983839
addition, 3.40266061223049
target, 4.16477402653967
addition, 4.97768106616187
target, 5.87925619325635
addition, 2.68407551744015
target, 4.35574826382005
addition, 4.1198129749266
target, 4.94087130171831
addition, 2.52314557975212
target, 3.41397892518272
addition, 2.96620208655936
target, 4.52379044998478
addition, 5.39300665106243
target, 6.20189174712162
addition, 2.35397393620464
target, 4.05395597988138
addition, 3.98627825199291
target, 4.81791002876098
addition, 2.68042423969613
target, 4.21524037673111
addition, 2.61910931731635
target, 4.31132099090047
addition, 4.78698606378399
target, 5.55872200423676
addition, 3.17856835943553
target, 5.01859679596364
addition, 5.43541978896796
target, 6.16189691142379
addition, 2.5241776561493
target, 3.99310561548291
addition, 2.84527367655501
target, 3.79319440392024
addition, 5.50777656592977
target, 6.15162231902061
addition, 2.76983332933667
target, 4.69140679840751
addition, 5.02933751900234
target, 5.95467722809022
addition, 2.97821828713485
target, 3.88403745989213
addition, 2.41728857834181
target, 3.13957033117141
addition, 5.44678172248473
target, 6.32210604962404
addition, 2.81481737926084
target, 4.4471396937653
addition, 4.87900972993219
target, 5.74339836502812
addition, 3.50256710374184
target, 4.41894179872221
addition, 3.50700632174032
target, 4.45252039029165
addition, 5.77712522741548
target, 6.45410881341227
addition, 2.61607550798308
target, 4.46006191735246
addition, 5.52179843874047
target, 6.71086748385687
addition, 3.31037474173894
target, 4.15865044570731
addition, 2.7482421564887
target, 3.5005526342185
addition, 6.32032724415763
target, 7.11606369441374
addition, 3.35158153977701
target, 4.1929775081075
addition, 6.5260608030008
target, 7.5095750456674
addition, 2.8368069649045
target, 3.66262847880649
addition, 3.14103872265351
target, 3.94670048095445
addition, 4.06130663216385
target, 4.93369114859753
addition, 2.85082177399861
target, 4.35407402332717
addition, 3.69065041833311
target, 4.47381603650957
addition, 2.38415631100971
target, 3.11991299562106
addition, 2.70453648487109
target, 3.40450955238414
addition, 3.33681525494833
target, 4.08701904380268
addition, 2.4994779414247
target, 4.08895515176165
addition, 3.43222499051312
target, 4.40966688250115
addition, 2.9032325714211
target, 3.85247109250124
addition, 3.17184510476792
target, 3.79631601532039
addition, 3.16730980244517
target, 5.16857846299213
addition, 3.03484393163844
target, 4.5884453638934
addition, 3.35418943348906
target, 4.01478351265342
addition, 3.95646685345378
target, 4.56751950756904
addition, 2.58052992365616
target, 3.46157333113914
addition, 3.14606481348703
target, 4.86309205621639
addition, 2.92809139628496
target, 3.97251133599085
addition, 3.41250257342053
target, 4.27659767600295
addition, 2.61933031670465
target, 3.29730324526994
addition, 2.34554198631366
target, 2.91209797306707
addition, 2.55982642894519
target, 3.2311885286255
addition, 3.12864780836495
target, 4.57764576966097
addition, 2.995829381949
target, 3.8949186636891
addition, 3.00919468281737
target, 3.97298523340919
addition, 2.7045710705112
target, 3.49219490795858
addition, 3.68698127240846
target, 6.33475467345956
addition, 2.78830789140607
target, 4.39938925480385
addition, 3.52088452863655
target, 4.40596598518794
addition, 3.11038915136844
target, 3.88287451575769
addition, 2.89047170937484
target, 3.70160661972454
addition, 2.7210262118648
target, 4.05819360042508
addition, 4.21002125330885
target, 6.00980417738266
addition, 3.30634624184516
target, 4.15684931902886
addition, 2.33655522890732
target, 3.16915535056975
addition, 3.83335069702363
target, 4.63996204092391
addition, 3.11330968479811
target, 4.78853111948622
addition, 2.3185018008799
target, 3.14567192880863
addition, 3.77154197184279
target, 4.79079308863591
addition, 2.36507338524757
target, 3.16607332464607
addition, 3.61151527071135
target, 4.51951908775779
addition, 2.9087430495611
target, 4.47429903656744
addition, 3.31482790479587
target, 4.92422141366381
addition, 4.21055871154469
target, 5.0121955460699
addition, 2.77987381733543
target, 3.7513797358627
addition, 3.69684257619987
target, 4.49156793917824
addition, 3.03845180054878
target, 4.80226964685803
addition, 3.17905112425936
target, 4.81653831807419
addition, 3.93323828068233
target, 4.72151860731761
addition, 2.72526904685922
target, 4.23305902746371
addition, 3.27784055360815
target, 5.33175060860362
addition, 2.6394329216125
target, 4.36686624678779
addition, 2.97532194254952
target, 3.7288796178528
addition, 3.43354111488859
target, 4.42259435809579
addition, 2.46346871560867
target, 3.18091805000313
addition, 2.90533645034973
target, 3.83602400229614
addition, 2.5995462430793
target, 4.65363340632137
addition, 2.56713133450279
target, 3.94953758611663
addition, 3.86068600228967
target, 4.5685954135863
addition, 3.23017510826763
target, 5.08826299943414
addition, 3.04885475234772
target, 3.71105103814038
addition, 3.45089405580025
target, 4.17569367289319
addition, 3.10204523921474
target, 3.96065290939425
addition, 3.71882208997313
target, 4.34332941791078
addition, 3.30997212929741
target, 4.85771394221042
addition, 3.15473691453495
target, 3.9378236278054
addition, 2.4370484695681
target, 4.20046536839205
addition, 2.76507887503237
target, 3.961430635955
addition, 3.22404926998958
target, 4.05502686979039
addition, 3.08799687580771
target, 3.9274761547863
addition, 4.11378793379277
target, 4.84533933727135
addition, 2.87386787899968
target, 4.58614907172095
addition, 2.83850372355612
target, 4.43288304465248
addition, 3.75662840837141
target, 4.4772764455965
addition, 3.48270021939672
target, 4.31842999077185
addition, 2.75880133265134
target, 4.05723324427442
addition, 2.81594462696074
target, 4.39657353729629
addition, 2.65242413483264
target, 3.57760375778172
addition, 3.41688235107116
target, 4.60876434001793
addition, 3.07493759652726
target, 4.76496511354913
addition, 3.48807094687773
target, 4.34165971137135
addition, 2.99978737200907
target, 4.65494032830336
addition, 2.98829411119724
target, 4.05331367771142
addition, 3.32210933692016
target, 4.10453784282396
addition, 2.34772192307897
target, 2.9714165253956
addition, 3.12551535888427
target, 3.85832857290728
addition, 3.64843747730554
target, 5.15126154014186
addition, 5.21956806842995
target, 6.00524738376486
addition, 3.34933390215504
target, 4.1880325720387
addition, 2.55351621466998
target, 3.94313762094683
addition, 3.89523099219028
target, 4.61308264886142
addition, 2.56889512302569
target, 3.30997237961364
addition, 2.89340404550491
target, 4.92978291594202
addition, 3.62356273827625
target, 4.42594547428444
addition, 3.31949269078385
target, 4.93944330580478
addition, 3.23765707378357
target, 4.16186861986597
addition, 3.16796355856814
target, 4.67443919896693
addition, 2.6814436053219
target, 3.55237315823693
addition, 2.6483592091666
target, 3.37635222453372
addition, 3.68794136969568
target, 5.01599989478477
addition, 3.20467931966255
target, 3.92292792421472
addition, 2.85185487824232
target, 4.67336079141685
addition, 2.72189742948133
target, 4.38991356239486
addition, 2.45783035610773
target, 4.23695758988055
addition, 3.66766612918674
target, 5.23258803322372
addition, 3.63947546077464
target, 4.35555345223764
addition, 3.05028206128627
target, 3.88210881855644
addition, 2.47877420178594
target, 3.27541439012953
addition, 5.02902139999762
target, 6.21014809066829
addition, 5.14045294380551
target, 6.76095009519039
addition, 3.38188650523995
target, 4.13895768203353
addition, 2.94090274007822
target, 3.78958403926851
addition, 3.78879604682639
target, 5.49573631960311
addition, 2.68385891733229
target, 3.60179754649453
addition, 3.06852328390853
target, 4.60875758449403
addition, 3.72337774542153
target, 4.45571716583917
addition, 2.35242569997881
target, 3.1100827978844
addition, 3.12387379414943
target, 3.9441690982878
addition, 2.49781823502096
target, 3.22302594037862
addition, 2.45820219180316
target, 3.97648345139534
addition, 3.23018727185305
target, 4.42992110530181
addition, 2.80499882273137
target, 3.71565972068335
addition, 4.32442667203379
target, 5.20195788111657
addition, 3.25921802216301
target, 4.82895042429932
addition, 2.78825197094562
target, 3.59443540787047
addition, 3.44661742818678
target, 4.19796841594135
addition, 2.55435074432533
target, 3.41967459036715
addition, 3.17416095826324
target, 4.03763667918544
addition, 2.84779987898034
target, 3.76369566192699
addition, 3.48581710386326
target, 5.56444106240128
addition, 3.5565314278227
target, 4.41224640762647
addition, 2.68471858408096
target, 3.39125652087586
addition, 3.47716160394958
target, 4.28796778859294
addition, 2.83167330115314
target, 3.56707428161285
addition, 2.92211984105097
target, 4.37204583856539
addition, 2.87047129540098
target, 3.71243271737741
addition, 2.37573139067008
target, 3.13850155734482
addition, 3.39122783185313
target, 4.09367382805709
addition, 3.52767297056074
target, 5.29437579776863
addition, 2.65161355524092
target, 4.29306485883123
addition, 3.28275567938048
target, 4.17232527984361
addition, 2.93057647941421
target, 3.71212410992053
addition, 3.0633143872633
target, 3.74295723696321
addition, 2.87188467857457
target, 3.76741815286895
addition, 3.17468305351331
target, 4.95657599418914
addition, 3.15284442884254
target, 3.99643756738798
addition, 3.31007820720678
target, 4.17889014386739
addition, 3.96895820187737
target, 4.60945715353045
addition, 2.63719673811928
target, 4.29844485005091
addition, 3.07552959916682
target, 4.88845915548391
addition, 4.07297202393585
target, 4.95098020588528
addition, 2.62606512007595
target, 3.3085495452184
addition, 3.53726219136829
target, 4.3847988601747
addition, 3.27798049379387
target, 5.01928391870665
addition, 3.31268443881505
target, 4.74285502675942
addition, 3.27763117177169
target, 3.99019436541262
addition, 3.50443089686732
target, 4.21290505323542
addition, 3.82807164561147
target, 5.09431669993456
addition, 4.13173520816138
target, 5.5216389776402
addition, 2.48687620727158
target, 4.10865754957059
addition, 3.49412633292612
target, 4.16235591698318
addition, 2.6477508299846
target, 3.29404840612658
addition, 3.38226335755556
target, 4.44704191237107
addition, 2.73468242987419
target, 4.5657065788047
addition, 5.76467036191017
target, 7.413887934227
addition, 3.68793735627927
target, 4.54950620479703
addition, 2.69434898879218
target, 3.325783310873
addition, 3.2071094814199
target, 4.05033668737694
addition, 2.68546049807553
target, 4.31256256180403
addition, 3.06821715764493
target, 4.58432013563278
addition, 3.90303772185829
target, 5.88577940460548
addition, 2.52024614330285
target, 4.01644505699871
addition, 3.34947351020048
target, 4.42527181505639
addition, 3.24298755601391
target, 4.77812262009211
addition, 2.73340675766515
target, 3.74432323753802
addition, 3.08353190173416
target, 3.82218765654866
addition, 2.92845842023405
target, 3.74364488019285
addition, 3.37328868117897
target, 4.23378556589292
addition, 2.44790405250174
target, 4.85905754043655
addition, 2.94635829791662
target, 4.48134542496892
addition, 2.92946072392491
target, 3.78307759501667
addition, 3.04780663143866
target, 4.69176060595386
addition, 3.44516324000015
target, 4.26307609314092
addition, 2.41229631919974
target, 3.07775393799064
addition, 4.48746396623025
target, 6.67951701939517
addition, 3.64833667247485
target, 4.48209619448667
addition, 3.27703072619028
target, 4.04809856449962
addition, 3.62006402909249
target, 4.54684851482385
addition, 2.65513888272613
target, 4.25945378759913
addition, 3.06613879902697
target, 3.9749811940881
addition, 3.70562308729777
target, 4.5967050561605
addition, 2.66217513393805
target, 3.5901424121587
addition, 4.23644081162941
target, 4.95488314630168
addition, 2.93722954181918
target, 4.65194877964983
addition, 3.7684869158501
target, 5.27133018381036
addition, 3.14572916616928
target, 3.84240379693299
addition, 2.71142744464243
target, 3.61643546151766
addition, 6.19205024292161
target, 7.07839664607508
addition, 3.43772765588115
target, 4.19390263776371
addition, 3.74914031214889
target, 5.31056603906284
addition, 2.38130903479529
target, 3.20199431338939
addition, 2.62568348173872
target, 3.34541308521279
addition, 4.55562875491954
target, 5.3608224511602
addition, 2.84195591324274
target, 4.88770159262998
addition, 2.78657043270929
target, 3.65754132565707
addition, 3.23964593033838
target, 3.86282488765394
addition, 2.54077194548027
target, 3.47867435245893
addition, 3.54784289580084
target, 4.38562421460764
addition, 2.92746717281729
target, 4.54997223140704
addition, 2.78852183662066
target, 3.51563980070676
addition, 2.96592219704654
target, 3.88978221618757
addition, 2.96668325123464
target, 3.71134760552672
addition, 3.84334723129938
target, 4.68698263986189
addition, 2.73781516875208
target, 3.33904813822543
addition, 2.9680096350807
target, 4.68231549270098
addition, 2.50312008249593
target, 3.24404606410646
addition, 3.18361688373074
target, 5.06677681866703
addition, 3.50592299823134
target, 4.44635937858638
addition, 3.3726277221161
target, 4.78154238471141
addition, 2.40739708005721
target, 3.57407093527331
addition, 2.93341769983156
target, 3.83945043316656
addition, 3.12926853872178
target, 3.82535183927729
addition, 3.72604127010541
target, 4.50735487012891
addition, 3.11156559272517
target, 4.83250142930851
addition, 3.87971812858765
target, 4.57666064771386
addition, 2.42508920376285
target, 3.90099246575553
addition, 2.80029296906514
target, 3.57373045679901
addition, 4.0474468748399
target, 4.89298271997436
addition, 2.90938465886816
target, 3.76337491657506
addition, 3.23329574694991
target, 4.1344071783301
addition, 3.84590509372489
target, 4.45110546879308
addition, 2.78481000449198
target, 3.71498790190498
addition, 3.24635326105988
target, 4.08249857215284
addition, 2.77706219823083
target, 4.60686574247927
addition, 4.12964224129309
target, 4.93558081051295
addition, 2.61240633673076
target, 3.35254118156459
addition, 2.68345097795319
target, 4.19560973962351
addition, 3.95964051233618
target, 4.65665325887851
addition, 2.76895971672177
target, 4.39831228514329
addition, 3.19229467528777
target, 4.35729917677934
addition, 2.76371316631784
target, 3.31087216142676
addition, 2.83461519430131
target, 3.61456777210941
addition, 3.91068631713092
target, 4.75797998235261
addition, 3.15228139408804
target, 4.56275502035081
addition, 3.65328097404441
target, 4.37943143716656
addition, 2.98879307584643
target, 4.37402642194896
addition, 2.89817298138448
target, 3.80693652674851
addition, 3.08218984167672
target, 3.89946329375266
addition, 3.03519143040311
target, 4.33202435572339
addition, 3.59351095356339
target, 4.52540969039488
addition, 3.66954397935149
target, 4.66318912006489
addition, 2.82548045933592
target, 4.58715122656211
addition, 3.57532702562701
target, 5.22385007828622
addition, 2.91866375993361
target, 4.74094717205837
addition, 3.10996517135884
target, 4.04716433752282
addition, 2.92435077286935
target, 4.46288371690571
addition, 3.17928470977653
target, 3.96876879203336
addition, 3.92153354416647
target, 4.59646417904598
addition, 2.62370664535588
target, 4.53832029347355
addition, 3.73023631592363
target, 4.52701818923599
addition, 2.79705095373166
target, 4.45535684489152
addition, 2.71136434779259
target, 4.2604746351254
addition, 3.38379723474334
target, 4.18454308027342
addition, 3.2646782939168
target, 4.89996458733982
addition, 4.30371577094991
target, 5.2213042713002
addition, 2.65011238417467
target, 3.35072204412281
addition, 3.86034234867118
target, 5.48070626998041
addition, 3.57342197339232
target, 4.51670077316086
addition, 3.07309901476998
target, 3.93295120277505
addition, 3.53744172548021
target, 4.31290769433454
addition, 2.72058648574145
target, 3.45665818787439
addition, 2.78610328880465
target, 4.07056232206835
addition, 5.56643797069861
target, 6.4756380980514
addition, 2.4660405327897
target, 3.39655182262991
addition, 3.36121401733964
target, 4.30402534074976
addition, 2.90507518918794
target, 3.86723363423824
addition, 2.93841968668402
target, 3.67639904304627
addition, 3.20315334787804
target, 4.07082506825958
