task, time
addition, 1.40090374802688
target, 2.05944272046453
target, 1.828589111262
addition, 2.33220793983903
target, 1.90579992334538
addition, 2.68855623907011
target, 1.61696331508338
addition, 1.798960122694
addition, 1.54717055909098
target, 1.72814999921544
target, 1.88646984741318
addition, 2.67940318461156
target, 1.76250840693913
addition, 1.9791363796829
addition, 1.68759880139426
target, 2.37629626346655
addition, 1.58633016734451
target, 2.0100583687891
addition, 2.49222973170475
target, 2.59222973170475
target, 1.45390694208632
addition, 2.40781529827178
target, 1.95986147499886
addition, 2.75692685639266
addition, 1.6910570427878
target, 1.84925605497464
addition, 2.13563913649501
target, 2.23563913649501
target, 2.11037853055119
addition, 2.90958152366458
addition, 1.61033819634582
target, 1.6774566085838
addition, 1.78188012832799
target, 1.88188012832799
target, 1.84335534773554
addition, 2.08696425930086
target, 1.74685432204089
addition, 2.04231595984606
target, 1.82126208065651
addition, 2.93543219716577
target, 1.64377435648375
addition, 2.33456845317599
addition, 1.1629748625123
target, 1.69069345641287
target, 1.78982156791651
addition, 2.44683155607569
target, 1.66740155235344
addition, 2.00730774045992
addition, 2.14908516240763
target, 2.24908516240763
addition, 1.58472074729911
target, 1.75619750257901
target, 1.49751127133542
addition, 1.6950136783002
addition, 1.46503145133526
target, 2.21305064662536
addition, 1.58006317127396
target, 1.62875147834888
target, 1.66943165326442
addition, 2.20124230172988
addition, 1.23879582984825
target, 2.03545551540149
addition, 1.61424014543542
target, 1.66350132450973
target, 1.78548687156027
addition, 2.32518231439184
target, 2.27026528323653
addition, 2.91312643447814
addition, 0.997688787181436
target, 1.72208965543627
addition, 1.10231676747619
target, 1.78444662187968
addition, 1.57627414410801
target, 2.3465456654302
target, 1.9301470197349
addition, 2.79755413989182
target, 1.69801871953694
addition, 2.7378519038169
addition, 1.19386811683703
target, 1.99580291404295
target, 1.8682309992645
addition, 2.87284446153671
addition, 1.727805223516
target, 1.89883445212015
target, 1.61846304648985
addition, 1.75540807365513
target, 1.75996045654229
addition, 2.9812764371509
addition, 1.14696128604217
target, 2.00640012638846
addition, 2.35465523728708
target, 2.45465523728708
target, 1.75696383684461
addition, 2.23674534569038
target, 1.65378678226301
addition, 1.77039396553509
addition, 1.85149867988724
target, 1.95058036487954
addition, 1.76468835795163
target, 1.88342558894701
addition, 1.47840797969518
target, 2.13076321773285
addition, 2.24712564725761
target, 2.34712564725761
addition, 1.70248457467186
target, 1.80248457467186
target, 1.93300701702071
addition, 2.67759049711112
addition, 1.51869935384271
target, 1.76077665895424
addition, 1.68942484999598
target, 1.71693699639587
target, 1.84629904206428
addition, 2.03203938719641
addition, 1.28770086901211
target, 1.8995554356176
addition, 2.16919443242094
target, 2.98409461611709
addition, 1.37744553058809
target, 1.82611976363076
target, 1.59018222829764
addition, 1.65512336808434
target, 2.09480636218413
addition, 3.00839290769587
addition, 0.915187298663134
target, 1.7903988887436
addition, 1.15009076034189
target, 1.70066441753079
target, 1.68854042368389
addition, 2.19991858090844
target, 1.50225476874135
addition, 1.70502768326776
target, 1.77070216855176
addition, 2.37138486110787
addition, 1.4357105845047
target, 1.63272031374231
addition, 1.1163055463935
target, 1.81703471781359
addition, 2.28510619924258
target, 2.38510619924258
target, 1.65465213816917
addition, 1.90326141509514
target, 1.75862531393855
addition, 2.02861983861527
addition, 1.14970239459343
target, 1.72741549468327
addition, 1.67572344143307
target, 1.86071055884102
target, 1.88082959246342
addition, 2.03243064155862
target, 1.39900738946778
addition, 2.57852726375104
target, 1.81318380859225
addition, 2.91828601543053
addition, 1.40469042398158
target, 1.745714813101
addition, 1.5414599579925
target, 2.16195700350193
target, 1.39835306151231
addition, 2.13385957623955
target, 1.4824915414816
addition, 2.1603509178924
addition, 1.41993948760854
target, 1.90390768812741
addition, 1.53932180823274
target, 2.0278103714967
addition, 0.952115360079448
target, 1.69802470092066
target, 1.97428835093695
addition, 2.52364390510527
target, 1.81332915367847
addition, 2.04212014112111
addition, 1.61547102843464
target, 1.79225962180262
target, 1.5513108849099
addition, 1.6318924265672
addition, 1.51890736729016
target, 2.04974644239476
target, 2.01694620945386
addition, 2.84628794376752
addition, 1.67177497827734
target, 2.35566271887473
addition, 1.80227302517687
target, 2.4766798944729
addition, 1.31824095529576
target, 1.56288552876795
target, 1.54170815059313
addition, 2.32921501525382
target, 1.82945864765381
addition, 2.81187028728443
addition, 1.13768567491846
target, 1.58937489751018
target, 1.65025268927264
addition, 1.97794485475634
target, 2.31775835173796
addition, 2.98743856573452
target, 2.25218637464512
addition, 3.02224751155939
addition, 1.57602668626425
target, 1.63281961584212
target, 1.91932133493591
addition, 2.03629642450719
addition, 1.0837861299199
target, 1.70503609836508
addition, 2.21391186336843
target, 2.31391186336843
addition, 2.19594121549734
target, 2.29594121549734
target, 3.27278822058983
addition, 4.06168325004545
addition, 1.47566870037181
target, 2.24801198181968
target, 1.9250249897847
addition, 2.5216127525472
target, 1.7086022866284
addition, 2.47461077533691
addition, 1.380551558181
target, 2.03677585641034
target, 1.64246311248068
addition, 2.08183419369868
addition, 0.871637481813912
target, 1.70950219727046
target, 1.62402147671071
addition, 3.24868954037963
addition, 1.90119035275423
target, 2.60332501965289
target, 1.71936080217465
addition, 2.7767195402035
addition, 0.908839060391169
target, 1.70017779470271
target, 1.64845301615046
addition, 2.34179091446367
addition, 1.13329469709621
target, 1.83143599922612
target, 1.78546928399962
addition, 1.8265267565248
target, 1.83801813522281
addition, 2.17251076275578
addition, 1.24097140402333
target, 1.61575509398851
addition, 2.06156567351319
target, 2.16156567351319
target, 1.59995119211678
addition, 2.25052244270173
target, 1.85521599965709
addition, 2.10015808624511
addition, 1.09177493371579
target, 1.88838877968
target, 1.64294209315878
addition, 2.1421342509692
target, 1.81979204092991
addition, 2.09641143857025
target, 1.79118592169096
addition, 2.43493852218837
target, 1.53092355029048
addition, 1.81160864265097
addition, 1.2868015891457
target, 1.90195669825555
addition, 1.91579335268484
target, 2.01579335268484
addition, 2.16203682967084
target, 2.26203682967084
target, 2.10024804010045
addition, 3.15373661786612
target, 1.60088091995315
addition, 1.77972559400837
target, 1.7737118188318
addition, 2.58906384747353
addition, 1.16903778609579
target, 1.5617235827916
addition, 1.74072079131463
target, 2.37843593898975
target, 1.54407106158686
addition, 1.7031511436223
addition, 1.38440427646853
target, 1.6454146053838
target, 1.64083137168153
addition, 2.02115988069492
addition, 2.27651772816067
target, 2.37651772816067
addition, 2.36137951705382
target, 2.46137951705382
target, 1.57071598154268
addition, 1.70584108816766
addition, 1.43802386139305
target, 2.09758360153756
addition, 1.28751909408957
target, 1.80859402311187
target, 1.68776694604177
addition, 2.37446634344782
target, 2.99852498084208
addition, 3.34125136315275
addition, 1.89024130874246
target, 1.99024130874246
addition, 1.41153501403757
target, 1.73910325456658
target, 1.75648979594513
addition, 2.5691054474032
target, 1.77414118859044
addition, 2.93628224596232
target, 1.41910094301752
addition, 2.47784178622294
target, 1.62296499418775
addition, 1.82820519993928
addition, 1.69933721209938
target, 1.79933721209938
addition, 2.16235468676818
target, 2.26235468676818
addition, 1.46129353679237
target, 1.60085507386179
addition, 1.98095148065426
target, 2.08095148065426
target, 1.64188704056916
addition, 1.90021479173736
target, 1.651967441426
addition, 1.73343257723198
target, 1.36481753155811
addition, 1.53546216265903
target, 1.71433409051747
addition, 1.74812889503118
target, 1.90645279328103
addition, 1.95523206044174
addition, 1.82780205953682
target, 1.92780205953682
addition, 1.66231385124414
target, 1.80695482277222
addition, 1.39338246278895
target, 2.08214196034166
addition, 1.55469696647759
target, 2.28852320178411
target, 1.9688000243507
addition, 2.43153376324559
addition, 1.44405236256511
target, 1.64030588116875
addition, 1.49763728954825
target, 1.80057534905143
target, 1.94110924939902
addition, 2.15588140871497
target, 1.87415646607316
addition, 3.49993234722079
target, 1.53148569195898
addition, 1.69128402531505
target, 1.80612563194448
addition, 2.55902650442587
target, 2.03787381102963
addition, 2.78499696046168
addition, 2.49519178331375
target, 2.59519178331375
addition, 2.0482465138039
target, 2.76670417001705
target, 1.88376112911852
addition, 1.93025607756622
addition, 1.27134137359227
target, 1.85353889484446
addition, 2.18310098743658
target, 2.28310098743658
target, 1.71236289591674
addition, 1.72542514047133
target, 2.04648157846211
addition, 3.48382086838429
addition, 1.56775158354006
target, 1.67714256233999
target, 1.55047548725496
addition, 1.71077385792446
target, 1.5949498152795
addition, 2.94523151983159
target, 1.8776738011882
addition, 3.32789319455546
target, 1.90351379296351
addition, 2.65708658802529
addition, 1.30919402990996
target, 1.65316110402977
target, 1.81942395855583
addition, 1.98100973115757
addition, 1.89947771316211
target, 2.45663310346705
addition, 1.64297936820493
target, 1.82219703239914
target, 1.71762490633766
addition, 3.27832757793888
target, 1.99629095962534
addition, 2.59327982363377
target, 1.64843833454476
addition, 1.92395277695744
target, 1.63407758495887
addition, 3.37365354412645
target, 1.63684100018622
addition, 2.13991803254247
addition, 1.53837218849136
target, 1.63837218849136
target, 2.0637379503503
addition, 2.1161746220635
target, 1.90353342557358
addition, 2.41201951462329
target, 1.61723178104083
addition, 2.1531336992462
addition, 1.14281795805917
target, 1.91982757890546
addition, 1.41696087518297
target, 1.51696087518297
target, 1.83348274901837
addition, 2.42747985112093
target, 1.93393741987847
addition, 2.6181702309442
target, 1.78139496449567
addition, 2.62516622747542
addition, 1.43375466840686
target, 2.27727649461707
addition, 1.67523294646157
target, 1.95689064559512
target, 1.6678814972408
addition, 1.87474131242557
target, 1.78555989705311
addition, 2.46618415233335
target, 1.47037176257044
addition, 1.98499665986476
target, 1.762839502607
addition, 2.40901737937726
addition, 1.15145345106802
target, 1.61299978259695
addition, 2.34971580530779
target, 2.44971580530779
target, 1.57850027156487
addition, 2.1896571867529
addition, 1.28956557057272
target, 1.64587372700808
addition, 1.62058973549189
target, 1.82612988290391
addition, 1.54045859559529
target, 2.1522696276187
target, 1.53414016147624
addition, 1.90165670206882
addition, 1.60264693457767
target, 2.1747235685987
target, 1.57149945388652
addition, 2.12741767268746
addition, 1.24646255713384
target, 1.60891863944898
addition, 1.9491862678698
target, 2.0491862678698
addition, 1.79080830886608
target, 1.95453452537827
target, 1.67305441714406
addition, 2.39890401567452
target, 1.42022204601104
addition, 1.54425561418621
addition, 1.50592876962597
target, 2.15209346405925
addition, 1.61734464582518
target, 1.77831768165223
target, 1.46717179726474
addition, 1.64344463782495
target, 1.7348441423823
addition, 3.60642279250057
addition, 1.03815261401061
target, 1.64777061874815
target, 1.81530934189822
addition, 2.37311208892796
addition, 1.57737239238237
target, 1.73031601449627
addition, 1.83390089173443
target, 1.93390089173443
target, 2.09268955367509
addition, 2.72941572476935
target, 3.49632513159599
addition, 3.72183421103718
addition, 1.91326371596833
target, 2.04888700217688
addition, 1.7896141946286
target, 1.8896141946286
target, 1.81728793047052
addition, 1.81803799729373
addition, 1.58133914987349
target, 1.87022772433756
target, 1.72147033720955
addition, 2.44785812078619
addition, 1.11057956596743
target, 2.01556601565231
addition, 1.78462697492732
target, 1.81269649399147
target, 1.83940666549292
addition, 1.94305637745969
target, 1.57365723779073
addition, 1.75305981263138
addition, 1.77479522035472
target, 1.87479522035472
target, 1.95303893539285
addition, 2.51286447669781
addition, 2.22912454161753
target, 2.3429954535148
addition, 0.967364611466782
target, 1.81335327833556
target, 2.10824830088023
addition, 2.62744468719545
addition, 1.2280823331565
target, 1.60076501358218
target, 1.83979804104512
addition, 2.72814396285406
target, 1.78532678080063
addition, 2.42125101593368
target, 1.88759233043728
addition, 2.12088840067739
addition, 1.41279213703474
target, 2.09633520134561
target, 3.04986466081584
addition, 3.92464236230399
target, 1.73806309738397
addition, 2.65324846504564
target, 1.91913162781348
addition, 2.54925752195294
target, 2.14641327802939
addition, 2.79365161684322
addition, 1.10370058338963
target, 1.51378336207253
addition, 1.97733830557557
target, 2.07733830557557
addition, 1.59867933676332
target, 1.8199787049447
addition, 1.56880777506712
target, 1.73627911607911
target, 1.99817689824206
addition, 2.19691018559268
target, 1.41892569995266
addition, 1.98285578909287
addition, 1.57081655604735
target, 1.77924567295773
target, 2.14451709556322
addition, 2.45287581790572
target, 1.70410912053089
addition, 2.31567136610852
addition, 1.36873217840547
target, 1.70564456407563
addition, 1.8263279203829
target, 2.01206479618576
target, 1.63374503915565
addition, 1.89239660727313
addition, 1.51964507110981
target, 1.7080545816112
addition, 1.08448883600107
target, 1.44910328283079
target, 1.56697335693592
addition, 2.12969777909217
addition, 1.45486295977162
target, 1.79755041009995
addition, 1.45593863675077
target, 2.18745019784897
addition, 1.75734900689877
target, 2.44640721508764
addition, 1.23344480117388
target, 1.9370440876458
target, 1.80880090646866
addition, 1.82082441501064
target, 1.53849449309631
addition, 2.10178541884255
target, 1.6824031926255
addition, 2.37466744427201
addition, 1.35163934936381
target, 1.84956403179335
target, 1.64093839145115
addition, 2.51384094403871
addition, 1.17645719318054
target, 1.81051900575252
target, 2.10330190769274
addition, 2.66704926552862
target, 1.69006452700937
addition, 2.25390160102526
target, 1.66892215933169
addition, 1.89269457262634
target, 1.49322012443847
addition, 2.3104009699154
target, 1.72988841829816
addition, 3.06234156140629
target, 1.65623567975336
addition, 2.4409662134419
addition, 1.16868316692071
target, 1.4875061202689
addition, 2.13684272968134
target, 2.23684272968134
addition, 1.45227459146949
target, 1.82485998068179
addition, 1.73377899986522
target, 1.83377899986522
target, 1.66291306328753
addition, 1.77203449119778
addition, 0.94523927310382
target, 1.6830547862467
target, 1.99126987053035
addition, 2.58007887579192
addition, 1.64855757248408
target, 1.74855757248408
target, 1.50492585857241
addition, 1.57540166978212
target, 1.44147701821586
addition, 1.45130915810594
target, 1.83747885760766
addition, 1.98668167249643
addition, 1.50284366770674
target, 2.06452734199073
target, 1.47549764439769
addition, 2.09049888326977
target, 1.80758406279428
addition, 2.37097334271689
addition, 1.46174203488518
target, 1.85788311890873
target, 1.64213638474855
addition, 1.90168398371567
addition, 2.32638142731676
target, 2.42638142731676
addition, 2.48965071908055
target, 2.58965071908055
target, 1.53252178103367
addition, 2.02608659233714
target, 1.66417368326916
addition, 2.30032342223502
addition, 1.19101340616444
target, 1.761458956596
target, 1.75477720104748
addition, 2.44891217945598
target, 1.80500785175163
addition, 2.45498485051703
target, 1.74445018687976
addition, 2.24501451549508
addition, 0.917482948799198
target, 1.72790471898913
target, 1.74310364351618
addition, 2.34977936072008
addition, 1.45451287181958
target, 2.1277018565737
addition, 1.6805111445941
target, 2.50165348112957
target, 1.92368608040235
addition, 2.15341926406062
addition, 1.05901028762262
target, 1.78300583844252
addition, 1.70834365220421
target, 1.80834365220421
target, 2.07998855738104
addition, 2.69447613824132
target, 1.79976408453153
addition, 2.52881784756617
addition, 1.16188822700906
target, 1.74665454470404
target, 1.74034024197504
addition, 1.8956759907693
addition, 1.21097213921624
target, 1.61268156339902
target, 1.85209868375226
addition, 2.72093577261085
addition, 2.07054488473602
target, 2.17054488473602
target, 1.70878503635707
addition, 1.92742891271717
addition, 1.6295577277354
target, 1.85107821578711
target, 1.53633689841585
addition, 1.6303692965239
addition, 2.09916318727971
target, 2.19916318727971
target, 1.54886986510406
addition, 2.15813527824688
target, 1.64063158641508
addition, 2.31256177988137
addition, 1.0770092799953
target, 1.65758691824166
target, 1.72945095503964
addition, 2.56020636705528
target, 1.71860571765231
addition, 1.77261278692398
addition, 1.32998246331931
target, 1.6400324297568
target, 1.4612776316554
addition, 1.46452260206487
target, 1.6483295958428
addition, 2.23125093283925
target, 1.96138115060763
addition, 2.76007336140509
addition, 2.36611743402937
target, 2.46611743402937
target, 1.82394843095056
addition, 1.90246207761114
addition, 1.26845735977583
target, 1.99224191003231
addition, 2.67504301400873
target, 2.77504301400873
addition, 1.52909259727318
target, 2.07119111471785
addition, 1.74157357527266
target, 2.404884719808
target, 1.44244943246526
addition, 2.04146679198211
target, 1.93186091797307
addition, 2.77740961590353
addition, 1.28152436965102
target, 2.10902755318945
addition, 1.8598588688548
target, 1.9598588688548
addition, 1.57740933768417
target, 2.27395268767283
addition, 1.0885360123087
target, 1.91759567421785
target, 1.93176376293625
addition, 3.32631872740862
target, 2.66461796447052
addition, 2.832751076331
addition, 2.45061503033122
target, 2.55061503033122
addition, 1.2413268340041
target, 1.57309637309956
target, 1.48094568754991
addition, 1.9536273434093
addition, 1.46936544888675
target, 1.79319635613324
addition, 1.52448056137048
target, 1.68188766115612
target, 1.90634247321002
addition, 2.4570986781837
addition, 1.75411124220883
target, 1.85411124220883
target, 1.52801537843109
addition, 1.9362332791516
addition, 1.45152317795688
target, 1.95972053339415
addition, 2.31518465448625
target, 2.41518465448625
addition, 1.25501556033654
target, 1.83636292285145
addition, 1.86872316447085
target, 1.96872316447085
addition, 1.8838585499868
target, 1.91899038832592
target, 1.37393570580707
addition, 2.28433636660828
addition, 1.66690631373854
target, 1.70951694001065
addition, 1.36137018960207
target, 1.66912671446118
target, 1.91482181416991
addition, 2.02277137525014
addition, 2.27854281371692
target, 2.37854281371692
target, 1.56740775952913
addition, 2.89833003666041
target, 1.82668476082855
addition, 1.89556246290247
addition, 1.66847409707143
target, 2.26478090692477
addition, 1.23882097244547
target, 1.73739994682276
target, 1.97822479653244
addition, 3.06802009519195
target, 1.87760255425356
addition, 2.57073349495168
target, 1.5633542269553
addition, 1.70115923278778
target, 1.87992276992216
addition, 2.58530269673431
target, 1.81829903445357
addition, 2.5289879251238
addition, 1.92693165052584
target, 2.02693165052584
addition, 1.42304653493799
target, 1.53955368582609
target, 2.140918494205
addition, 2.66320258728542
addition, 1.85608076558201
target, 1.95608076558201
target, 1.76710665842235
addition, 2.41204473393658
target, 1.68718855851943
addition, 2.33812711028469
target, 1.96725189741788
addition, 2.66651696738444
addition, 1.91010381935687
target, 1.93499358913842
addition, 2.39053094106583
target, 2.49053094106583
addition, 1.33340326079186
target, 1.57764166497736
target, 2.054800496301
addition, 2.14379435007602
