task, time
addition, 2.01422000618517
target, 1.9858647625387
addition, 3.09544022186854
target, 2.17678635060692
addition, 3.07096958806207
target, 1.59543689093046
addition, 2.19991866947449
target, 1.91980934769275
addition, 2.40065299695472
target, 2.30578958428478
addition, 2.61728646933403
target, 2.68000553760305
addition, 4.10072727686556
target, 1.89453521926906
addition, 2.48014922178937
target, 1.8870557325549
addition, 2.24719701490965
target, 2.05580958938714
addition, 3.06316958385612
target, 1.57018611545
addition, 2.17417531431524
target, 1.55200597105492
addition, 1.93826931711128
addition, 1.98852854332966
target, 2.28852854332966
target, 1.84895944578056
addition, 2.45840041336709
target, 3.2544173941882
addition, 3.67403102903498
target, 2.16728386620576
addition, 2.75228515857944
target, 1.99363742998924
addition, 2.40492196554202
addition, 2.05625463668911
target, 2.35625463668911
target, 1.63326048065809
addition, 2.75507848713326
target, 1.70287626229099
addition, 2.32424553810126
target, 1.74786983150085
addition, 2.33455431921733
target, 2.12824981716129
addition, 3.25041780576566
target, 1.59574787768056
addition, 2.65483486516957
target, 1.92360732771925
addition, 2.80857374092558
target, 1.83951273854553
addition, 3.38249937280455
target, 1.85298840895105
addition, 2.65019215546104
target, 1.67060785937528
addition, 2.79242725942536
addition, 1.71476874772552
target, 1.71640930089929
target, 2.0687224048615
addition, 3.12278359854236
target, 1.91587233778088
addition, 3.0991993332774
addition, 1.85616048323255
target, 1.92831766968368
target, 1.76975886988096
addition, 2.42426290190397
target, 1.75272412477226
addition, 2.55267139543213
target, 1.93841929718748
addition, 3.46977226818729
addition, 1.81652981867732
target, 2.03030693300895
target, 1.86958474422529
addition, 2.74237417353864
addition, 2.05987465139446
target, 2.35987465139446
target, 1.93700594765795
addition, 2.44279251145903
target, 1.75988193195775
addition, 1.96838600460403
target, 1.87488622921051
addition, 2.48067892059685
target, 1.89043328378259
addition, 2.21698041958344
target, 1.66230804313136
addition, 2.60659113621125
target, 1.71868803829043
addition, 3.24585626827908
target, 1.76598957861203
addition, 1.97733339327965
target, 1.87975428831337
addition, 2.84814313035118
addition, 2.12339679691059
target, 2.42339679691059
target, 2.44790819221353
addition, 4.84480293182776
target, 1.59985306781949
addition, 2.60503935630206
target, 1.61831830509429
addition, 2.28860227157747
target, 2.03040467991916
addition, 3.55383833932639
target, 1.71347543801435
addition, 1.99376026248663
target, 1.75979374918519
addition, 2.48535791646425
target, 1.74816025120665
addition, 3.13903475783158
target, 1.74615653619625
addition, 2.45454173680472
target, 1.98420658749325
addition, 2.30919718036588
target, 2.23075933005147
addition, 2.79227817070628
target, 2.17401959534613
addition, 3.33428308845481
target, 2.00008590032724
addition, 4.05862310605028
target, 2.00714813485981
addition, 2.36116823265584
target, 2.1346709879587
addition, 2.56961413684651
target, 2.97016483096381
addition, 6.67683660747825
target, 1.81132356628866
addition, 2.55997032463311
target, 1.88978686673935
addition, 2.74307521464047
target, 2.00852868698489
addition, 2.81962803010136
target, 1.9906808201175
addition, 2.95922534074833
target, 2.39854492165698
addition, 3.20998128386633
target, 1.70387230327101
addition, 2.80155374977697
addition, 1.70616137889446
target, 1.8432125787084
target, 1.83894374298972
addition, 2.6292164692458
target, 1.90557337921943
addition, 3.08309400788765
target, 1.78927464928089
addition, 2.68113642822581
target, 1.69425443766172
addition, 2.58075055071495
target, 1.77147478420045
addition, 3.07329782639853
addition, 1.90274183478293
target, 2.06845230090844
target, 1.67924966444277
addition, 2.94863989247782
target, 1.91034636974606
addition, 2.60624759971919
target, 1.60044416989328
addition, 2.27589115072111
target, 2.97574607573008
addition, 3.55869521884457
target, 1.6340029085745
addition, 2.54937776317811
target, 1.67549581286981
addition, 2.26654089350595
target, 1.70421659782556
addition, 2.43064253880554
addition, 2.0806905862346
target, 2.3806905862346
target, 1.95263138392141
addition, 2.8309954633617
target, 1.73486342332978
addition, 2.39710240634709
target, 1.7569973623704
addition, 2.45038012172413
target, 1.71658729508062
addition, 2.47177141916822
target, 1.75698606285369
addition, 2.35376133694138
target, 1.51534277259689
addition, 2.7385062326795
target, 1.88924056799706
addition, 2.82070334064024
target, 1.84934142470789
addition, 2.72444308319818
target, 1.79662097398456
addition, 2.10803404020163
target, 1.68172903960046
addition, 1.95252869781805
target, 1.97404915723116
addition, 2.91602432777437
target, 1.95740615147479
addition, 2.71732541534854
target, 1.92746031854142
addition, 2.7250292951919
target, 1.8924534234228
addition, 2.42047166285457
target, 1.8426438405843
addition, 2.94499002744162
target, 1.94935189919847
addition, 2.51128965136261
target, 2.87095502747225
addition, 4.0987007771071
target, 1.92658532452766
addition, 2.82211489923737
target, 3.82329771835644
addition, 5.11183486345543
target, 1.8202647969147
addition, 2.41303825029607
target, 1.85262948791968
addition, 2.1824364060015
target, 2.04478237202434
addition, 2.62309596110747
target, 1.73412153260716
addition, 2.28522845297161
target, 1.75606986054186
addition, 2.49186388433508
target, 2.35549801969797
addition, 3.12435139389659
target, 1.90503440608798
addition, 2.44590762604458
target, 1.77471668507076
addition, 1.96629554128334
target, 1.63132896824595
addition, 3.02366756262161
target, 1.75733180394371
addition, 1.85242350306455
target, 1.75970017068129
addition, 2.23280099008884
target, 1.62422127728963
addition, 2.73638905081969
target, 1.65714640000421
addition, 2.51692295362247
target, 1.65945623031043
addition, 1.67608667721369
target, 2.13722660827248
addition, 2.83128760884097
target, 1.71034103945724
addition, 2.37295012622069
target, 1.65685059260825
addition, 2.5646091986129
target, 1.87409711176869
addition, 2.32285736600983
target, 1.70222912684566
addition, 2.42761236997585
target, 1.54480854254434
addition, 2.20735691215677
target, 2.28092598373507
addition, 2.969821616062
target, 1.7123763243988
addition, 2.48330942386986
target, 1.75372372122355
addition, 2.12677343989244
target, 1.71856590426629
addition, 3.08024760277228
target, 1.97690892038987
addition, 2.35982804869274
target, 1.75281239615696
addition, 2.51513483183268
target, 2.43042727961556
addition, 3.21542362121893
target, 1.86083705985218
addition, 2.92958069080736
target, 1.76196213993941
addition, 2.99345258488219
target, 1.7428823448684
addition, 2.34455458127813
target, 1.79218159423647
addition, 2.4598786434976
target, 1.60475139104764
addition, 2.43337014870939
target, 1.96706164546827
addition, 2.0932602166161
target, 1.89081143596065
addition, 2.84745875893028
target, 1.82195195157209
addition, 2.76521400777543
target, 1.90794299150677
addition, 2.62571025557906
target, 1.74185019542767
addition, 2.26061304141557
target, 1.64726589354777
addition, 2.17983073475225
target, 1.92022885174551
addition, 2.53440383762305
target, 1.72624347114369
addition, 3.29956701733328
target, 2.33180536605877
addition, 3.36033161520094
target, 1.95933765814514
addition, 3.16853001242237
target, 1.76557306588435
addition, 2.18070803895122
target, 1.7797587921957
addition, 2.74467709545527
target, 1.79734206201232
addition, 2.40394334822496
target, 2.14894967765168
addition, 2.78343024526824
target, 1.61730044208642
addition, 2.19772643378702
target, 1.82156768412488
addition, 2.62025243065767
target, 1.94963948917806
addition, 2.70499639083906
target, 2.08022497929717
addition, 2.52520125662399
target, 1.74212207911701
addition, 2.33601483881583
target, 1.90011554774915
addition, 2.72466721062621
target, 2.01723534883519
addition, 3.09112642356735
target, 1.52112905142189
addition, 2.22190410703135
target, 2.09499215045394
addition, 2.92107765721815
target, 1.91559256696801
addition, 2.87190715947012
target, 1.88112365185721
addition, 2.55994145433147
target, 1.70506599179973
addition, 2.99789773370948
target, 2.27925805686374
addition, 3.30599893236928
target, 1.61595675709757
addition, 3.42813972712797
target, 1.62642764125277
addition, 2.23507279177335
target, 1.9206635814259
addition, 2.64712631764229
addition, 2.63524164542694
target, 2.93524164542694
target, 1.989998118826
addition, 2.88036095381667
target, 1.75953496460199
addition, 2.10209308174662
target, 1.72391838469863
addition, 2.06012590412929
target, 1.94886441893478
addition, 2.58293570151962
target, 2.10209867621725
addition, 2.80231248374557
target, 1.70166742710747
addition, 2.54118790111257
target, 2.0587181821808
addition, 2.99701801277491
target, 2.00238547990041
addition, 2.8245225341692
target, 2.40229803038408
addition, 3.32296888097196
target, 1.63027260269335
addition, 2.5552325782024
target, 1.66061161688312
addition, 2.65122894839339
target, 1.96720684278506
addition, 2.44389115287763
addition, 2.2895193074166
target, 2.5895193074166
target, 2.04410515730565
addition, 2.85991015272838
target, 1.88091891481997
addition, 3.20770077541643
target, 1.78832548379967
addition, 2.51260239117631
target, 2.00076550941558
addition, 2.82337580781895
target, 1.76770656503148
addition, 3.44618473710532
target, 1.53512413742402
addition, 2.43646660631101
target, 1.77892063626328
addition, 1.88849655499099
target, 1.62364221372604
addition, 2.78358831802931
target, 1.96158709945099
addition, 2.90876740836275
target, 1.93818579476535
addition, 2.66881075934731
addition, 2.04094464309115
target, 2.34094464309115
target, 1.70462385434278
addition, 2.46663554938742
target, 1.8153549294811
addition, 2.71651328146395
target, 1.76313051509644
addition, 2.38919952116364
target, 2.09156534398039
addition, 4.03879351134776
target, 1.70909777279135
addition, 3.86814840365844
target, 1.89294810364967
