task, time
addition, 2.54009285510967
target, 2.84937539171857
target, 3.22573834821275
addition, 3.4043081112006
addition, 2.09473298301129
target, 3.79220926250946
addition, 3.01832207445722
target, 4.04785401748202
addition, 3.22209271882249
target, 4.2377224705919
addition, 2.07797026048765
target, 6.32215110582616
target, 2.3129505466845
addition, 2.869355281595
addition, 2.31743958342547
target, 3.42432877821206
addition, 1.97124741568085
target, 2.60505695205541
addition, 3.57697737182124
target, 4.52636404825522
addition, 2.9604956621806
target, 3.2683397127459
addition, 2.62560503222939
target, 3.37489820478583
addition, 2.09655152968076
target, 3.31884642044403
addition, 3.17513717090869
target, 4.05822944832252
addition, 3.20507254267024
target, 4.16405155321853
addition, 3.27540136039777
target, 4.13991299238148
addition, 2.98953904517217
target, 3.81252063005698
target, 2.17887059202667
addition, 2.83345680728396
addition, 3.34369142340888
target, 4.32461892419408
addition, 2.96927244496672
target, 3.11927244496672
addition, 1.89908885823319
target, 2.29743720739028
addition, 2.51249375302737
target, 3.83234441569932
addition, 3.33686842703866
target, 4.05006165974713
addition, 1.97989863840478
target, 3.75770489964299
target, 2.24008507870378
addition, 2.3105991422582
addition, 2.93244927750256
target, 3.97361162714347
addition, 2.81350303504985
target, 4.04953848097164
addition, 2.2457449097747
target, 3.15612080227586
addition, 2.962818362024
target, 3.71058047763073
addition, 3.08168705090433
target, 3.91516004493119
addition, 2.12780001383972
target, 3.0516089071596
addition, 2.83962538640299
target, 2.98962538640299
target, 3.06119988242703
addition, 3.66069197751377
addition, 3.95571785219839
target, 5.28202829719693
addition, 1.96657222757291
target, 3.74584748063231
addition, 2.02196898645556
target, 3.71556981172734
addition, 2.58086783755696
target, 2.68647229481106
addition, 2.43290292751949
target, 3.4843408434779
addition, 1.9345495670968
target, 2.91015476370215
target, 3.28421308449367
addition, 3.74002896645807
target, 2.01574389380381
addition, 3.48636032056444
addition, 2.35669680865075
target, 3.54809790162291
addition, 2.85716112129193
target, 3.66167798261927
target, 2.91889203381782
addition, 3.94217572928021
addition, 3.0764715866399
target, 4.67713821038915
addition, 3.06737554584885
target, 3.99063787121894
addition, 2.29479953610916
target, 3.72616022310227
addition, 1.90084689156104
target, 3.09236629951771
addition, 4.03749301554819
target, 5.07294990108731
addition, 1.88679915177717
target, 2.27287188043204
addition, 1.98493492916266
target, 3.66911820826848
addition, 2.20600433896344
target, 3.17786799230669
target, 2.41327637581155
addition, 2.94586410667014
addition, 2.27940544606372
target, 3.73988644591303
addition, 1.9580761076313
target, 2.93778155832509
addition, 2.18116294993716
target, 3.21003029383302
addition, 2.15868233651437
target, 3.20534240305759
addition, 2.96177197966474
target, 3.54146903364727
addition, 2.94474145695211
target, 3.39247221715918
addition, 2.75923471523805
target, 3.2512088754801
addition, 2.9993451173061
target, 3.88805723667337
addition, 2.61451962756494
target, 3.67847072989016
addition, 3.36491338469417
target, 4.24369234560693
addition, 2.93844369786511
target, 3.77130279141319
target, 1.99696410475718
addition, 2.23411223958384
addition, 1.90575581868514
target, 3.08287843333982
addition, 2.27506652371284
target, 4.01655428107945
addition, 1.83504212109812
target, 3.01345006533623
addition, 4.1553835355313
target, 5.0087378370325
target, 2.92185547888467
addition, 3.69024823526519
addition, 2.04575028909143
target, 2.3279910181631
addition, 2.25017979642703
target, 3.80433115188907
addition, 2.21848866746005
target, 3.81529751033876
target, 2.20125483181986
addition, 2.84110325890433
addition, 2.89032331971964
target, 3.88319148185111
addition, 2.02995801618995
target, 2.40156234376053
addition, 2.04171439577074
target, 3.77399130482245
addition, 1.8648209791375
target, 2.84659367581919
addition, 2.57410692642134
target, 3.93581751446036
addition, 2.48018204541969
target, 2.72783603260271
addition, 2.10554310195401
target, 2.95365664114996
addition, 5.80872600238989
target, 6.70603067020098
addition, 4.1297842631329
target, 5.12657795785988
addition, 2.56640489015544
target, 3.66206588786551
addition, 3.19409466939748
target, 4.03086256350058
target, 3.01466569915417
addition, 3.66734022597963
addition, 3.35145870785506
target, 3.97036185249043
addition, 4.04892443515112
target, 5.17152868117349
target, 2.24874735514904
addition, 2.89023996309861
addition, 1.95630162182702
target, 2.89919088695614
target, 2.63502938186746
addition, 2.94924517167569
addition, 2.68953149996621
target, 3.10720553148194
addition, 2.43572614449968
target, 3.22680079135424
addition, 2.88903264056054
target, 4.00347789346698
addition, 2.20108300880532
target, 2.51726604045214
addition, 2.66447207224172
target, 3.4650117557453
target, 2.75705923742174
addition, 3.33225793842536
target, 2.8
addition, 7.40989708487064
addition, 3.53061094177872
target, 4.50312155926648
addition, 1.72773997636324
target, 2.72913556373635
addition, 3.17316536782399
target, 3.98638823876376
addition, 2.86861374382229
target, 3.20857169530179
target, 2.43490307502775
addition, 3.96127885548793
addition, 3.37028573091439
target, 4.3490245706606
addition, 3.28481303576845
target, 4.0688843269868
addition, 2.36741574673903
target, 3.57896222154481
addition, 3.73164161719367
target, 4.30342339919841
addition, 1.70485289680912
target, 2.24780137353319
addition, 4.26232351306906
target, 5.09194603315817
addition, 3.25674703593708
target, 3.40674703593708
addition, 2.47583574529447
target, 2.80984373361531
target, 2.12343259415998
addition, 2.50382820459489
addition, 2.29088501375173
target, 2.76359756381961
addition, 2.38426632649747
target, 2.93711713230251
addition, 2.80373336393641
target, 4.34691689896961
addition, 3.71584457261818
target, 3.98212732978817
addition, 2.65007599674739
target, 3.22409196340012
addition, 2.10694393393147
target, 2.33621612379929
addition, 2.77391978789633
target, 3.58329302595535
addition, 2.03297506758599
target, 2.93219268435008
addition, 3.88651042362638
target, 4.39689693989304
addition, 2.79984989207895
