task, time
addition, 2.00987170339192
target, 3.85151680551383
addition, 3.3368630745775
target, 4.08826332589193
addition, 2.0972094821132
target, 3.81014489022037
addition, 1.68958442288362
target, 2.50123535829344
addition, 3.40497393633213
target, 4.27060368810154
addition, 3.74619061155815
target, 4.50163948947774
addition, 2.44006629975473
target, 3.28239804715764
addition, 1.96526422590115
target, 2.72534215883352
addition, 2.85256260309631
target, 4.24809731201874
addition, 2.94523068433516
target, 3.88501201583603
addition, 1.96476774759148
target, 3.04096570436998
addition, 2.8164292553356
target, 3.6137259855506
addition, 1.6326346814191
target, 2.75461064269932
addition, 2.42645187681204
target, 4.11915749217105
addition, 3.20390854383285
target, 4.02143220552651
addition, 1.98074204229787
target, 3.48430861889773
addition, 2.77263029957136
target, 3.62832310545
addition, 2.18779964134518
target, 3.54787227633283
addition, 2.04546853280581
target, 3.62949114322514
addition, 2.21318509952259
target, 3.0842905990829
addition, 2.23602298721404
target, 3.07275269732086
addition, 2.28522009330161
target, 3.22629461599432
addition, 2.61904272104232
target, 4.31530963085192
addition, 2.56383046183281
target, 4.24163672307102
addition, 2.01329278802023
target, 3.31251951666853
addition, 2.18068130610409
target, 3.02512603444084
addition, 2.73680095810599
target, 3.58537956991106
addition, 5.67974895245525
target, 7.61839679854506
addition, 2.01310386497993
target, 3.63812155418762
addition, 2.31504012048949
target, 3.22646553287186
addition, 1.59490537661391
target, 2.38228639606929
addition, 5.42379799494599
target, 7.01965140780585
addition, 2.20330489604625
target, 4.04058043769779
addition, 2.35198103028075
target, 4.241132908045
addition, 1.88261884966423
target, 3.7616846067873
addition, 1.73709312707031
target, 2.57627042843322
addition, 2.71096578124812
target, 3.362359579162
addition, 2.35056920757009
target, 4.06315190725087
addition, 2.13254257798794
target, 3.73267415490102
addition, 1.62745716082736
target, 2.43568972876819
addition, 2.35698922556284
target, 3.20006481378468
addition, 3.94595994293774
target, 4.87126622557002
addition, 2.41317650402083
target, 4.10536083354331
addition, 2.02817730523945
target, 2.87253549459443
addition, 1.69913940026131
target, 3.87047883168483
addition, 2.37354544192754
target, 4.01522947830742
addition, 2.97414241672935
target, 4.18603338144107
addition, 2.14362865433198
target, 4.14142659767658
addition, 3.05794508013644
target, 3.87410991598966
addition, 2.36163577726491
target, 3.21418722005323
addition, 2.12274981720575
target, 3.03289890156079
addition, 2.90654963624397
target, 3.61273990733296
addition, 2.32650877898681
target, 3.08003468186331
addition, 3.5680541543669
target, 4.39607806318413
addition, 1.67662790668489
target, 2.49905700265023
addition, 2.2340530004887
