task, time
target, 1.76992745453088
addition, 2.86460568462986
target, 1.8921099148452
addition, 3.04427300387173
target, 1.82988055251594
addition, 2.70547846892008
target, 1.66975632815735
addition, 2.56492498784284
target, 2.00055942754832
addition, 2.49535830589303
target, 2.01551789231434
addition, 3.12605101156777
addition, 2.44176001405605
target, 2.51728218909843
target, 2.00011010526232
addition, 2.86709136472078
target, 2.22441295559306
addition, 2.81054902697079
target, 2.16455467178288
addition, 3.09793665725651
target, 1.8522288853037
addition, 2.76095475058779
target, 2.08008737247516
addition, 2.14408644167532
target, 2.07735641581481
addition, 3.16251282632456
target, 1.79695403943923
addition, 2.19196084300392
target, 1.83729682324622
addition, 2.75754995141983
target, 1.93508814005913
addition, 3.07196735318973
target, 2.50480659782351
addition, 2.52692735256692
target, 2.15510082839854
addition, 2.60922228844708
target, 1.87933567904029
addition, 3.05342136676738
target, 1.73056273402603
addition, 2.74021077974245
target, 2.01913229717609
addition, 2.88564731770768
target, 2.30169459662208
addition, 3.19891933657811
target, 1.86384490590907
addition, 2.34100122352801
target, 1.96125609182396
addition, 3.01474686272437
target, 1.97686778406746
addition, 3.15450821235553
target, 1.85990151440213
addition, 2.67377707808391
addition, 2.05133842419044
target, 2.14898530532114
target, 2.00325267723502
addition, 3.09357291394347
target, 2.12510084087391
addition, 2.5069914386331
target, 2.060514537479
addition, 3.09417091196552
target, 2.16181639467589
addition, 4.18757147920581
addition, 1.44364032180276
target, 1.9663155133773
target, 2.0033899808671
addition, 3.10461198130389
target, 2.12572051589399
addition, 3.11379522150201
target, 1.9005156826592
addition, 3.1685007292581
target, 2.12122239397119
addition, 3.2659468522011
target, 2.14430979626314
addition, 2.1835145496996
target, 1.92167443024751
addition, 2.40397090479882
target, 2.10203065858043
addition, 2.96617670447353
target, 1.86261156252236
addition, 2.83489623011267
target, 2.02723339858256
addition, 3.02637919012058
target, 2.15832056849018
addition, 2.38315186891982
target, 1.84030486933514
addition, 2.67341946788309
target, 1.77773297939377
addition, 2.69664628527482
target, 1.8153066711738
addition, 2.91093051395341
target, 1.94875378867272
addition, 3.27404540818215
addition, 1.81329873952711
target, 2.38193442686335
target, 1.7596611964805
addition, 2.83440180276534
target, 1.78384852463846
addition, 2.81793863414939
target, 2.23527341265255
addition, 3.09344194798554
target, 1.7036496779957
