task, time
addition, 1.4925156766357
target, 3.38947151407875
addition, 1.94760486138244
target, 2.84133195741985
addition, 1.94099325798753
target, 3.10930230851004
addition, 1.14618956601712
target, 1.83506543164817
target, 2.28740295659702
addition, 2.91273239583231
addition, 1.69555585099592
target, 2.75475810529184
addition, 1.17002884210453
target, 2.98698099869217
addition, 2.14638877100866
target, 2.81286547717826
addition, 1.83265731679593
target, 2.1618876778119
target, 2.960238027412
addition, 3.13450351977656
addition, 2.23422970398029
target, 2.53422970398029
addition, 2.47997737190104
target, 2.81784887783704
addition, 1.0449617402025
target, 2.29949677620219
addition, 2.30943766312227
target, 3.37471147889458
addition, 2.30351348343197
target, 2.89872652984904
addition, 2.55995011672876
target, 2.79941626733342
addition, 1.51403196165618
target, 2.64216828948143
addition, 1.33419131459549
target, 2.68308861185017
addition, 1.58845437080997
target, 2.99251078443176
addition, 1.78644512940949
target, 3.49580287892102
addition, 1.35308421456593
target, 3.25287965688919
addition, 1.29319022716325
target, 2.64921919792054
addition, 2.30483550282706
target, 3.79045287923872
target, 1.84351186856586
addition, 2.26470172072883
target, 2.04485506488879
addition, 2.60584209087681
addition, 1.81407517269306
target, 3.52140275892005
addition, 1.01423466267541
target, 2.88229848685619
addition, 2.84671500197605
target, 3.43224434884752
addition, 1.90995745365791
target, 2.79356552502857
target, 2.86327177332539
addition, 3.08450453806205
addition, 1.20907880363251
target, 2.18465417582209
addition, 2.85905429627098
target, 4.03943907251118
addition, 2.48174273990526
target, 3.52053052257216
addition, 1.90465706115426
target, 2.36986520609334
addition, 1.64220764427732
target, 2.81546688154688
addition, 1.00829511985357
target, 2.80845890727904
addition, 1.94612047187225
target, 2.55341378137869
addition, 1.82157901766979
target, 3.10573077250246
addition, 2.38074192294286
target, 2.70311919071477
addition, 2.65169122016038
target, 2.85792538062578
addition, 2.5137339803701
target, 3.71696933439875
addition, 2.16194665752151
target, 3.28069869927261
addition, 1.53378681291741
target, 2.71594139309609
addition, 2.67072495672049
target, 2.97072495672049
addition, 1.95224206836003
target, 3.35288848632379
addition, 2.17140193935858
target, 3.57058849940904
addition, 2.134154448125
target, 3.01496009288704
addition, 2.03406480165624
target, 2.82658401919364
addition, 3.37532147302862
target, 4.20106546688413
addition, 1.84971094202071
target, 2.30212109071695
addition, 1.76072825029222
target, 2.9659887483224
addition, 2.7860777714232
target, 3.11429038461277
target, 2.24368389789526
addition, 2.56440254858224
target, 2.86527693993939
addition, 3.2386028635177
addition, 1.0089654971341
target, 3.12194022009567
target, 2.24496242838101
addition, 2.56540286019165
addition, 2.25545056372699
target, 2.82078645259424
addition, 2.30562987046702
target, 3.37725709698241
addition, 2.09993979743189
target, 2.99594389714935
addition, 1.13142852763135
target, 2.3030440543615
addition, 2.24740199095052
target, 2.54740199095052
addition, 1.96151535711033
target, 2.98318851886407
addition, 1.10104064106643
target, 3.10582043804324
addition, 1.19632830126283
target, 3.42443018390021
target, 2.32468404192055
addition, 2.72805670780275
addition, 1.46230478603013
target, 2.4084998974711
target, 2.5
addition, 6.20776705811475
target, 2.24752440067476
addition, 2.94345140427059
addition, 1.57949797928315
target, 3.53454403942051
addition, 2.64760403939241
target, 2.88853775783179
addition, 2.31311013822914
target, 3.01143895850107
target, 2.02598937777166
addition, 2.46691461121086
addition, 1.14832904132066
target, 3.26618549509566
addition, 1.51596438036237
target, 2.75567526887246
addition, 1.32631034284299
target, 3.18890132929739
addition, 1.45418776396494
target, 2.48554496547254
addition, 2.55086990112212
target, 3.13387990368409
addition, 1.33508078842
target, 2.01146467499685
addition, 2.46820177870203
target, 3.97685758253275
addition, 2.40955664873071
target, 3.36174920782591
addition, 2.11237348567377
